telemetry_step,train_epoch,update_epoch,minibatch_id,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm,layer_soft_geometry_reference_preconditioner,layer_soft_geometry_scale_factor,layer_soft_geometry_trigger_active_fraction,layer_soft_geometry_overflow_stat
0,0,0,0,critic_backbone.0.weight,42880,0,0.0,457263.8125,1999096.875,9886779.0,83243000.0,457263.8125,1999096.875,9886779.0,83243000.0,0.1031038835644722,0.1310661882162094,206.20777893066406,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.4.bias,128,0,0.0,1661.90380859375,5326.285791015608,12986.371523437523,27606.5546875,1661.90380859375,5326.285791015608,12986.371523437523,27606.5546875,0.005656759720295668,0.018749330192804337,11.313519477844238,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.6.weight,16384,0,0.0,22671.55078125,51537.54902343749,267998.89843750023,31075150.0,22671.55078125,51537.54902343749,267998.89843750023,31075150.0,0.06398579478263855,0.08170734345912933,127.97158813476562,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.7.weight,128,0,0.0,573329.1875,273202.6468749986,1894025.0975000043,64966488.0,573329.1875,273202.6468749986,1894025.0975000043,64966488.0,0.005633717868477106,0.0021689326968044043,11.267436027526855,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.7.bias,128,0,0.0,3118.763671875,2958.813256835937,89793.61562500025,112770.8046875,3118.763671875,2958.813256835937,89793.61562500025,112770.8046875,0.005656677298247814,0.01884826458990574,11.313355445861816,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.0.weight,42880,0,0.0,387353.21875,1909674.625,8502622.0,74702192.0,387353.21875,1909674.625,8502622.0,74702192.0,0.07485783845186234,0.11246262490749359,199.98565673828125,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.4.bias,128,0,0.0,1400.412353515625,3844.361328124996,6947.301088867199,19775.29296875,1400.412353515625,3844.361328124996,6947.301088867199,19775.29296875,0.005468187388032675,0.018416963517665863,11.139067649841309,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.6.weight,16384,0,0.0,5449.478515625,18499.593945312467,44709.37375000004,340002.125,5449.478515625,18499.593945312467,44709.37375000004,340002.125,0.05103060603141785,0.07952242344617844,127.99591064453125,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.7.weight,128,0,0.0,19349.00390625,63955.99218749996,224522.31078125004,235325.890625,19349.00390625,63955.99218749996,224522.31078125004,235325.890625,0.004544141236692667,0.002337236888706684,11.559669494628906,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.7.bias,128,0,0.0,1627.799560546875,3152.753588867187,21056.95699218753,29517.484375,1627.799560546875,3152.753588867187,21056.95699218753,29517.484375,0.005601055454462767,0.018216770142316818,11.277091979980469,0.0,1.0,0.0,0.0
