epoch,advantage_mean,advantage_std,positive_advantage_ratio,negative_advantage_ratio,delta_log_prob_selected_action_mean,delta_log_prob_selected_action_std,selected_action_prob_gain_mean,advantage_action_alignment,theta_advantage_alignment,route_advantage_alignment,theta_adv_to_route_delta_alignment,route_adv_to_theta_delta_alignment,theta_alignment_margin_over_cross,route_alignment_margin_over_cross,cross_branch_alignment_mean,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,high_advantage_action_prob_gain,mid_advantage_action_prob_gain,low_advantage_action_prob_gain,negative_advantage_action_prob_gain,advantage_bucket_high_positive_threshold,advantage_bucket_near_zero_threshold
0,-24.433935165405273,4.203202247619629,0.0,1.0,-0.022492453455924988,0.039554428309202194,-0.02147580310702324,-0.03365304693579674,0.017194868996739388,0.032652128487825394,0.012653890065848827,-0.02128378488123417,0.00454097893089056,0.05393591336905956,-0.004314947407692671,-0.0010934030869975686,-0.002304783323779702,-0.004855788312852383,-0.002828494645655155,0.5170833468437195,0.0012562813935801387,0.0,0.0,0.0,-0.02147580310702324,0.0,0.4203202247619629
1,-18.893003463745117,7.627535820007324,0.04999999701976776,0.949999988079071,-0.010817528702318668,0.06483037024736404,-0.008691108785569668,-0.01629563234746456,0.028091002255678177,-0.020135991275310516,-0.0021680148784071207,-0.013350045308470726,0.030259017134085298,-0.00678594596683979,-0.007759030093438923,0.023596879094839096,-0.0005267031374387443,0.019479410722851753,-0.002059078309684992,0.543749988079071,0.15896566212177277,-0.043801963329315186,-0.009075443260371685,-0.0438307523727417,-0.007749744690954685,10.991716384887695,0.7627535820007325
2,-15.757320404052734,10.178879737854004,0.07000000029802322,0.9300000071525574,0.03848860785365105,0.07299688458442688,0.041973941028118134,-0.008662499487400055,0.03890859708189964,-0.020640894770622253,-0.005307936109602451,-0.015926549211144447,0.044216533191502094,-0.004714345559477806,-0.01061724266037345,0.05607080087065697,0.03359241411089897,0.0493609756231308,0.0348714143037796,0.46666666865348816,0.28397467732429504,0.03800402581691742,0.018357980996370316,0.0,0.043328993022441864,20.140911102294922,1.0178879737854005
3,-13.118231773376465,13.077628135681152,0.08999999612569809,0.9099999666213989,0.04962996020913124,0.07721083611249924,0.05393929407000542,0.06716613471508026,0.11421006917953491,0.04756825044751167,-0.020114218816161156,-0.03579770028591156,0.13432428799569607,0.08336595073342323,-0.027955959551036358,0.0536777526140213,0.06438841670751572,0.03386789932847023,0.05602200701832771,0.36500000953674316,0.33388984203338623,0.02653801441192627,0.038716621696949005,0.011868268251419067,0.056497972458601,24.41257095336914,1.3077628135681154
4,-8.750324249267578,15.32593059539795,0.16499999165534973,0.8349999785423279,0.05511656776070595,0.05030728131532669,0.05798531323671341,0.08472483605146408,0.06443991512060165,0.0379490852355957,-0.0194794163107872,-0.016799183562397957,0.08391933143138885,0.05474826879799366,-0.01813929993659258,0.050581734627485275,0.08748014271259308,0.040705177932977676,0.08786719292402267,0.2422916740179062,0.3727574646472931,0.05423733592033386,0.06413361430168152,0.05269807577133179,0.057536810636520386,31.572265625,1.532593059539795
5,-7.221002101898193,15.760259628295898,0.14499999582767487,0.8549999594688416,0.04194026067852974,0.0457727313041687,0.04391930624842644,0.0367315337061882,-0.013387368060648441,-0.019797593355178833,-0.003599574789404869,-0.01039163302630186,-0.009787793271243572,-0.009405960328876972,-0.006995603907853365,0.03450632467865944,0.09107328206300735,0.04097706824541092,0.09558158367872238,0.16291667520999908,0.2927962839603424,0.06737855076789856,0.03762789070606232,0.07245655357837677,0.04287271201610565,37.31126022338867,1.5760259628295898
6,-5.360008239746094,19.080718994140625,0.17999999225139618,0.8199999928474426,0.014974402263760567,0.03966451436281204,0.015879422426223755,-0.01589174196124077,-0.043961942195892334,-0.06596226245164871,-0.011843659915030003,-0.05037267133593559,-0.03211828228086233,-0.01558959111571312,-0.031108165625482798,0.010593265295028687,0.0623466856777668,0.01513054221868515,0.0690966472029686,0.12020833790302277,0.21276596188545227,0.01414375752210617,0.02492563985288143,-0.01803555153310299,0.015991363674402237,45.68687057495117,1.9080718994140626
7,-1.553104043006897,20.325910568237305,0.29499998688697815,0.7049999833106995,0.02048814296722412,0.04196985438466072,0.021584775298833847,-0.008832559920847416,-0.025263633579015732,-0.01728701777756214,0.01734655722975731,0.027731282636523247,-0.04261019080877304,-0.04501830041408539,0.022538919933140278,0.018080610781908035,0.05959943309426308,0.02131473273038864,0.06156197190284729,0.11895833909511566,0.18936342000961304,0.023220563307404518,0.020846031606197357,0.01751556433737278,0.022812969982624054,40.17002487182617,2.0325910568237306
8,-1.0603587627410889,20.63274383544922,0.2800000011920929,0.7199999690055847,0.016034716740250587,0.03898215293884277,0.016921348869800568,-0.10396619141101837,0.020989345386624336,0.0401422418653965,0.0068672229535877705,-0.037872035056352615,0.014122122433036566,0.07801427692174911,-0.015502406051382422,0.021042155101895332,0.029594162479043007,0.021391822025179863,0.025268489494919777,0.11604166775941849,0.15173526108264923,-0.0040100933983922005,0.011666727252304554,0.02605261653661728,0.017505351454019547,44.92318344116211,2.063274383544922
9,-0.3504766821861267,20.62559700012207,0.3649999797344208,0.6349999904632568,0.01294381357729435,0.03495345637202263,0.013643382117152214,0.04004449397325516,-0.005015270318835974,-0.02088393270969391,0.013560905121266842,-0.0007408857345581055,-0.018576175440102816,-0.020143046975135803,0.006410009693354368,0.016835568472743034,0.032619960606098175,0.01793949492275715,0.03674022853374481,0.11666666716337204,0.1551584154367447,0.011645898222923279,0.02420426532626152,0.010874882340431213,0.01150811929255724,34.7309684753418,2.062559700012207
10,-1.399601697921753,21.556217193603516,0.32499998807907104,0.675000011920929,0.004516263958066702,0.039982400834560394,0.005321693141013384,-0.06260183453559875,-0.006943287793546915,0.026091916486620903,0.028097886592149734,-0.053056322038173676,-0.03504117438569665,0.07914823852479458,-0.01247921772301197,0.012715153396129608,0.02068224549293518,0.014824598096311092,0.01339220255613327,0.1145833358168602,0.1352619230747223,-0.00834334921091795,0.007800502702593803,0.01020095869898796,0.004431084729731083,41.855411529541016,2.1556217193603517
11,-5.53839111328125,16.381847381591797,0.3349999785423279,0.6649999618530273,-0.031087206676602364,0.0813697800040245,-0.027523884549736977,0.05657155066728592,0.015082587487995625,0.02337036468088627,0.018891705200076103,-0.0073452964425086975,-0.0038091177120804787,0.030715661123394966,0.005773204378783703,-0.00885373167693615,0.013222182169556618,-0.010797704569995403,0.012510094791650772,0.19062501192092896,0.24202734231948853,-0.07187332212924957,-0.017975281924009323,0.0009161907946690917,-0.030773235484957695,14.892906188964844,1.6381847381591799
