block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_value_score_mean,block_value_score_std,block_value_score_max,block_value_score_min,block_value_scale_mean,block_value_scale_std,block_value_scale_max,block_value_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.20087017118930817,0.09923305362462997,0.17047035694122314,-0.4498383700847626,1.0,0.0,1.0,1.0,0.29999998211860657,-0.10470223426818848,0.4639844000339508,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.41893094778060913,0.09781038761138916,-0.09278203547000885,-0.6780476570129395,1.0,0.0,1.0,1.0,0.08500000089406967,-0.06056817248463631,0.3745555281639099,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.023696698248386383,0.05780385062098503,0.1406480371952057,-0.1851029396057129,1.0,0.0,1.0,1.0,0.8899999856948853,-0.18660759925842285,0.636009693145752,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.11492205411195755,0.052353162318468094,0.12797266244888306,-0.25494393706321716,1.0,0.0,1.0,1.0,0.5049999952316284,-0.12773755192756653,0.5076436996459961,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.13903988897800446,0.0616493821144104,0.34029996395111084,-0.2691406309604645,1.0,0.0,1.0,1.0,0.14000000059604645,-0.06124897673726082,0.5317228436470032,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.0035107010044157505,0.06370124965906143,0.17761173844337463,-0.21767359972000122,1.0,0.0,1.0,1.0,0.9749999642372131,-0.16879042983055115,0.6037338972091675,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.08576907217502594,0.05799921974539757,0.2639322876930237,-0.2237967550754547,1.0,0.0,1.0,1.0,0.6150000095367432,-0.2175527960062027,0.49340370297431946,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.3808412551879883,0.03795470669865608,-0.19984063506126404,-0.49938341975212097,1.0,0.0,1.0,1.0,0.05999999865889549,-0.11419913917779922,0.3949882984161377,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.015975547954440117,0.08643542975187302,0.2009129822254181,-0.25840359926223755,1.0,0.0,1.0,1.0,0.9149999618530273,-0.21998943388462067,0.44717270135879517,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.17933665215969086,0.08888758718967438,0.17829810082912445,-0.3861839473247528,1.0,0.0,1.0,1.0,0.17999999225139618,-0.20531456172466278,0.3979867994785309,0
