telemetry_step,train_epoch,update_epoch,minibatch_id,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip,backbone_soft_geometry_scale_factor_mean,backbone_soft_geometry_scale_factor_p50,backbone_soft_geometry_scale_factor_p95,backbone_soft_geometry_scale_factor_min,backbone_soft_geometry_trigger_active_fraction,backbone_soft_geometry_overflow_stat_mean,backbone_soft_geometry_overflow_stat_p95
68,0,9,68,0.030219728604782444,76800,0,0.0,200022.359375,469663.5625,5684291.0,30317406.0,200022.359375,469663.5625,5684291.0,30317406.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
69,0,9,69,0.029350824253010062,76800,0,0.0,201227.921875,473128.625,5711493.0,30291396.0,201227.921875,473128.625,5711493.0,30291396.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
70,1,0,0,0.03047318524363251,76800,0,0.0,201944.96875,476311.96875,5724688.689999965,30276190.0,201944.96875,476311.96875,5724688.689999965,30276190.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
71,1,0,1,0.03186007247673027,76800,0,0.0,202297.515625,479383.46875,5763139.5,30231160.0,202297.515625,479383.46875,5763139.5,30231160.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
72,1,0,2,0.03337943659826593,76800,0,0.0,202436.59375,481680.65625,5801961.5,30001356.0,202436.59375,481680.65625,5801961.5,30001356.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
73,1,0,3,0.03578415651505654,76800,0,0.0,202131.515625,481710.625,5690674.5,29710900.0,202131.515625,481710.625,5690674.5,29710900.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
74,1,0,4,0.03627526390896028,76800,0,0.0,202598.171875,482995.09375,5681751.0,29603944.0,202598.171875,482995.09375,5681751.0,29603944.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
75,1,0,5,0.03935638592346313,76800,0,0.0,202207.546875,482463.28125,5703779.0,29489914.0,202207.546875,482463.28125,5703779.0,29489914.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
76,1,0,6,0.03800944304052046,76800,0,0.0,203198.5625,485345.53125,5740342.5,29622902.0,203198.5625,485345.53125,5740342.5,29622902.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
77,1,1,7,0.036758219548192084,76800,0,0.0,204217.109375,488069.9375,5776071.0,29762872.0,204217.109375,488069.9375,5776071.0,29762872.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
78,1,1,8,0.03633438819787467,76800,0,0.0,205057.296875,490430.40625,5809748.5,29875874.0,205057.296875,490430.40625,5809748.5,29875874.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
79,1,1,9,0.03479140839507884,76800,0,0.0,206102.890625,493212.90625,5844627.0,30012920.0,206102.890625,493212.90625,5844627.0,30012920.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
80,1,1,10,0.033555648411651845,76800,0,0.0,207117.734375,495918.25,5879676.5,30130856.0,207117.734375,495918.25,5879676.5,30130856.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
81,1,1,11,0.03428152156073716,76800,0,0.0,208021.875,498406.53125,5913348.0,30218674.0,208021.875,498406.53125,5913348.0,30218674.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
82,1,1,12,0.03393301294815401,76800,0,0.0,208841.328125,501005.71875,5947912.0,30348828.0,208841.328125,501005.71875,5947912.0,30348828.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
83,1,1,13,0.03319749698581764,76800,0,0.0,209852.84375,503633.15625,5982697.5,30468892.0,209852.84375,503633.15625,5982697.5,30468892.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
84,1,2,14,0.03284022688762584,76800,0,0.0,210871.828125,506488.34375,6014896.5,30596656.0,210871.828125,506488.34375,6014896.5,30596656.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
85,1,2,15,0.03202005486619615,76800,0,0.0,211930.9375,509300.25,6049357.0,30726374.0,211930.9375,509300.25,6049357.0,30726374.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
86,1,2,16,0.032014714224205355,76800,0,0.0,213061.890625,512365.5,6083286.0,30847790.0,213061.890625,512365.5,6083286.0,30847790.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
87,1,2,17,0.03133406864215555,76800,0,0.0,214011.390625,515008.09375,6117441.0,30973972.0,214011.390625,515008.09375,6117441.0,30973972.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
88,1,2,18,0.030393773251387382,76800,0,0.0,215127.15625,518040.09375,6149386.0,31092176.0,215127.15625,518040.09375,6149386.0,31092176.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
89,1,2,19,0.029237613735843774,76800,0,0.0,216163.15625,520818.78125,6182643.5,31217300.0,216163.15625,520818.78125,6182643.5,31217300.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
90,1,2,20,0.02873152694196701,76800,0,0.0,217230.28125,523766.40625,6216023.5,31337480.0,217230.28125,523766.40625,6216023.5,31337480.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
91,1,3,21,0.02816917075577672,76800,0,0.0,218285.15625,526573.1875,6249395.5,31458474.0,218285.15625,526573.1875,6249395.5,31458474.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
92,1,3,22,0.02723946565678165,76800,0,0.0,219341.28125,529368.75,6282311.5,31574330.0,219341.28125,529368.75,6282311.5,31574330.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
93,1,3,23,0.027833279345400964,76800,0,0.0,220426.046875,532315.375,6314943.0,31677464.0,220426.046875,532315.375,6314943.0,31677464.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
94,1,3,24,0.028716455618490965,76800,0,0.0,221511.15625,535235.0,6347138.5,31789948.0,221511.15625,535235.0,6347138.5,31789948.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
95,1,3,25,0.031506074539723615,76800,0,0.0,222316.34375,538090.1875,6339244.0,31908140.0,222316.34375,538090.1875,6339244.0,31908140.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
96,1,3,26,0.02988413319621201,76800,0,0.0,223328.234375,540911.6875,6363801.5,32010784.0,223328.234375,540911.6875,6363801.5,32010784.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
97,1,3,27,0.02992656723001431,76800,0,0.0,224380.0,543739.3125,6395509.0,32126448.0,224380.0,543739.3125,6395509.0,32126448.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
98,1,4,28,0.04126943939636208,76800,0,0.0,224172.453125,543532.1875,6351832.0,32220184.0,224172.453125,543532.1875,6351832.0,32220184.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
99,1,4,29,0.040299267582906285,76800,0,0.0,224360.109375,541794.3125,6380709.0,32335538.0,224360.109375,541794.3125,6380709.0,32335538.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
100,1,4,30,0.03799430520590817,76800,0,0.0,225312.796875,544555.25,6407026.0,32444354.0,225312.796875,544555.25,6407026.0,32444354.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
101,1,4,31,0.04295469627317185,76800,0,0.0,224427.5,545259.1875,6424753.0,32533934.0,224427.5,545259.1875,6424753.0,32533934.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
102,1,4,32,0.04423406925400533,76800,0,0.0,224701.78125,547071.375,6455523.5,32624782.0,224701.78125,547071.375,6455523.5,32624782.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
103,1,4,33,0.04039504656605635,76800,0,0.0,225713.359375,549773.4375,6485397.5,32733370.0,225713.359375,549773.4375,6485397.5,32733370.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
104,1,4,34,0.037027954522348305,76800,0,0.0,226723.5,552468.375,6514421.0,32843106.0,226723.5,552468.375,6514421.0,32843106.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
105,1,5,35,0.03861362276611072,76800,0,0.0,227573.140625,554407.1875,6544857.5,32952554.0,227573.140625,554407.1875,6544857.5,32952554.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
106,1,5,36,0.04292121710726627,76800,0,0.0,226637.140625,553397.5625,6534769.0,33028688.0,226637.140625,553397.5625,6534769.0,33028688.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
107,1,5,37,0.041247367557769636,76800,0,0.0,227530.109375,556079.25,6563953.5,33135204.0,227530.109375,556079.25,6563953.5,33135204.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
108,1,5,38,0.039132485517950136,76800,0,0.0,228319.234375,558711.9375,6593786.0,33099828.0,228319.234375,558711.9375,6593786.0,33099828.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
109,1,5,39,0.040791638634795194,76800,0,0.0,228895.359375,559501.6875,6620383.0,33202056.0,228895.359375,559501.6875,6620383.0,33202056.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
110,1,5,40,0.04480636918819963,76800,0,0.0,227721.328125,558416.3125,6643513.5,33113970.0,227721.328125,558416.3125,6643513.5,33113970.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
111,1,5,41,0.0437165101446516,76800,0,0.0,228549.328125,560897.75,6672848.5,33217568.0,228549.328125,560897.75,6672848.5,33217568.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
112,1,6,42,0.04795802059721897,76800,0,0.0,227567.6875,553837.875,6602054.0,33321398.0,227567.6875,553837.875,6602054.0,33321398.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
113,1,6,43,0.05263857313492328,76800,0,0.0,225898.90625,548559.125,6571603.5,33322880.0,225898.90625,548559.125,6571603.5,33322880.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
114,1,6,44,0.053342154659071474,76800,0,0.0,224516.21875,540508.8125,6488901.0,33315470.0,224516.21875,540508.8125,6488901.0,33315470.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
115,1,6,45,0.0557850910619216,76800,0,0.0,223545.859375,539098.5625,6482442.0,33390746.0,223545.859375,539098.5625,6482442.0,33390746.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
116,1,6,46,0.06299519668501297,76800,0,0.0,220826.328125,533987.75,6499483.5,33487832.0,220826.328125,533987.75,6499483.5,33487832.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
117,1,6,47,0.06374298182500161,76800,0,0.0,220729.140625,536221.5,6441658.089999846,33485012.0,220729.140625,536221.5,6441658.089999846,33485012.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
118,1,6,48,0.0597499123315947,76800,0,0.0,219741.953125,535379.4375,6348473.804999973,33571824.0,219741.953125,535379.4375,6348473.804999973,33571824.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
119,1,7,49,0.06442353063343109,76800,0,0.0,219367.359375,537032.8125,6372390.0,33668624.0,219367.359375,537032.8125,6372390.0,33668624.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
120,1,7,50,0.06293654117363842,76800,0,0.0,218419.953125,535295.875,6383146.5,33516360.0,218419.953125,535295.875,6383146.5,33516360.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
121,1,7,51,0.06354239728159485,76800,0,0.0,218605.09375,537248.6875,6408645.0,33601300.0,218605.09375,537248.6875,6408645.0,33601300.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
122,1,7,52,0.06213702009146653,76800,0,0.0,218031.234375,535145.9375,6418204.0,33696896.0,218031.234375,535145.9375,6418204.0,33696896.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
123,1,7,53,0.0618915845689848,76800,0,0.0,217162.734375,531666.8125,6425739.5,33743880.0,217162.734375,531666.8125,6425739.5,33743880.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
124,1,7,54,0.06648897645399725,76800,0,0.0,217280.90625,533818.375,6401712.0,33838348.0,217280.90625,533818.375,6401712.0,33838348.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
125,1,7,55,0.06410817635304897,76800,0,0.0,216327.171875,531012.625,6318469.484999897,33928648.0,216327.171875,531012.625,6318469.484999897,33928648.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
126,1,8,56,0.06482920726707378,76800,0,0.0,216151.59375,533098.125,6319287.814999788,34020028.0,216151.59375,533098.125,6319287.814999788,34020028.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
127,1,8,57,0.06306508871948686,76800,0,0.0,216132.734375,534857.375,6332077.104999767,33834564.0,216132.734375,534857.375,6332077.104999767,33834564.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
128,1,8,58,0.06099399517346936,76800,0,0.0,216472.921875,536949.1875,6353718.374999859,33923300.0,216472.921875,536949.1875,6353718.374999859,33923300.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
129,1,8,59,0.05934769925488291,76800,0,0.0,216686.6875,539095.8125,6377778.074999994,33886000.0,216686.6875,539095.8125,6377778.074999994,33886000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
