block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,theta_advantage_mean,theta_advantage_std,theta_advantage_norm_mean,theta_advantage_norm_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_norm_mean,route_advantage_norm_std,route_advantage_max,route_advantage_min,route_gate_mean,route_gate_std,route_gate_min,route_gate_max,route_gate_active_fraction,route_credit_gate_fraction,route_credit_effective_fraction,route_mask_mean,route_mask_active_fraction,theta_selected_action_prob_gain_mean,theta_selected_action_prob_gain_std,theta_ratio_mean,theta_ratio_std,theta_ratio_max,route_selected_action_prob_gain_mean,route_selected_action_prob_gain_std,route_ratio_mean,route_ratio_std,route_ratio_max,theta_clip_fraction,route_clip_fraction,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_theta_candidate_score_credit,-0.008819322101771832,0.31040680408477783,-0.21022996306419373,0.9648237824440002,0.7426692247390747,-0.9636408090591431,0.0020717910956591368,0.2843516767024994,0.010800158604979515,0.7410128116607666,0.757501482963562,-0.7209600806236267,0.5221013426780701,0.08343633264303207,0.33707255125045776,0.7425917983055115,0.6100000143051147,0.5199999809265137,0.6100000143051147,0.6100000143051147,0.6100000143051147,-0.07532662153244019,0.3505128026008606,0.9246733784675598,0.3505128026008606,1.3984079360961914,0.013571803458034992,0.12377496063709259,1.0048295259475708,0.1279507428407669,1.1626245975494385,1.0,0.0,0.05615750700235367,0.24504926800727844,-0.09991145133972168,0.23440925776958466,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_theta_candidate_score_credit,-0.018217163160443306,0.41618019342422485,0.08506567031145096,0.9884576797485352,1.3584926128387451,-1.4784787893295288,-0.014783749356865883,0.34188786149024963,-0.03152108192443848,1.1002391576766968,0.9737231135368347,-0.9503806829452515,0.4848388731479645,0.08927711099386215,0.26443347334861755,0.7477823495864868,0.4399999976158142,0.47999998927116394,0.4399999976158142,0.4399999976158142,0.4399999976158142,0.03736809641122818,0.4051678776741028,1.0373680591583252,0.4051678776741028,1.4535629749298096,-0.01968391239643097,0.13263992965221405,0.9977381229400635,0.13790637254714966,1.219457983970642,1.0,0.022727273404598236,0.6778044104576111,0.33083680272102356,0.7507957220077515,0.2850690484046936,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_theta_candidate_score_credit,-0.002984317485243082,0.2616190016269684,-0.10713183134794235,0.9828333854675293,0.6161150932312012,-0.6755871176719666,0.0054131424985826015,0.3409265875816345,-0.10070033371448517,0.8862870335578918,0.8856194615364075,-0.8920828104019165,0.5138542056083679,0.08957148343324661,0.22991807758808136,0.7304589748382568,0.5799999833106995,0.6100000143051147,0.5799999833106995,0.5799999833106995,0.5799999833106995,-0.04731559753417969,0.40219151973724365,0.9526844620704651,0.40219151973724365,1.4799561500549316,0.015947991982102394,0.10606535524129868,1.0195854902267456,0.10396555811166763,1.1983288526535034,1.0,0.0,0.06968916952610016,0.2093426138162613,-0.27581843733787537,0.2545260787010193,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_theta_candidate_score_credit,-0.004469206556677818,0.3298947513103485,0.032007552683353424,0.9971843957901001,0.8369683027267456,-0.8580033779144287,0.013043170794844627,0.38522544503211975,0.2095491886138916,1.1048818826675415,1.0709576606750488,-0.963834285736084,0.5082816481590271,0.09639731049537659,0.28657230734825134,0.7034381031990051,0.47999998927116394,0.550000011920929,0.47999998927116394,0.47999998927116394,0.47999998927116394,0.01646757870912552,0.3847844898700714,1.016467571258545,0.3847844898700714,1.411916971206665,-0.04002336040139198,0.15062347054481506,0.9837320446968079,0.15923798084259033,1.2121825218200684,1.0,0.0833333358168602,0.24751995503902435,0.27083221077919006,-0.7699496746063232,0.2971664369106293,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_theta_candidate_score_credit,0.008425971493124962,0.37151697278022766,0.09241482615470886,0.9879066944122314,0.9295569658279419,-1.2247314453125,-0.009647177532315254,0.4038827121257782,-0.0936407819390297,1.2671840190887451,1.3555891513824463,-1.4028661251068115,0.4882330298423767,0.08957263082265854,0.2642447352409363,0.6931856274604797,0.46000000834465027,0.49000000953674316,0.46000000834465027,0.46000000834465027,0.46000000834465027,0.030451221391558647,0.3792825937271118,1.0304511785507202,0.3792825937271118,1.411171793937683,0.0017606222536414862,0.17850732803344727,0.981895923614502,0.18115772306919098,1.2203699350357056,1.0,0.19565217196941376,-0.6792900562286377,0.2322809249162674,0.450984388589859,0.285159170627594,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_theta_candidate_score_credit,2.854824015230406e-05,0.24791014194488525,0.028476925566792488,0.9919651746749878,0.49085816740989685,-0.7229204177856445,-0.007877959869801998,0.4357796609401703,-0.026863504201173782,1.3695532083511353,0.9928951263427734,-1.2099827527999878,0.5057384371757507,0.08905000239610672,0.2969743311405182,0.7257776856422424,0.5,0.5199999809265137,0.5,0.5,0.5,0.012791774235665798,0.4605711102485657,1.0127917528152466,0.4605711102485657,1.5450844764709473,-0.0014028322184458375,0.08339228481054306,0.9907400608062744,0.09230073541402817,1.1499714851379395,1.0,0.0,0.16928012669086456,0.22788706421852112,0.4650436341762543,0.3390364646911621,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_theta_candidate_score_credit,0.007472272031009197,0.34257644414901733,0.24008221924304962,0.9467818140983582,1.055442452430725,-0.9027106761932373,0.02014368213713169,0.3815004825592041,0.22536812722682953,0.9989445209503174,0.8753132820129395,-0.8769755363464355,0.47231364250183105,0.08395185321569443,0.2651485800743103,0.6751421093940735,0.36000001430511475,0.4699999988079071,0.36000001430511475,0.36000001430511475,0.36000001430511475,0.08051209151744843,0.3434043228626251,1.0805120468139648,0.3434043228626251,1.4019166231155396,0.004928290843963623,0.05998384952545166,1.0255908966064453,0.05685820057988167,1.1008241176605225,1.0,0.0,-0.2832805812358856,0.27697333693504333,-0.9363602995872498,0.370510071516037,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_theta_candidate_score_credit,-0.013045363128185272,0.38415995240211487,-0.28627437353134155,0.9492019414901733,1.1857528686523438,-0.7900964021682739,-0.005326969549059868,0.36278966069221497,0.056513942778110504,1.0153220891952515,1.0321913957595825,-0.9132299423217773,0.5208706855773926,0.08321810513734818,0.32791709899902344,0.6702137589454651,0.6399999856948853,0.4699999988079071,0.6399999856948853,0.6399999856948853,0.6399999856948853,-0.0937875360250473,0.3246454894542694,0.9062124490737915,0.3246454894542694,1.3783059120178223,0.06820635497570038,0.1877691149711609,1.0379900932312012,0.19774481654167175,1.2228752374649048,1.0,0.5,0.5585346221923828,0.3386452794075012,0.2808636426925659,0.280293732881546,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_theta_candidate_score_credit,0.024814339354634285,0.36243459582328796,-0.07869935780763626,0.9893043637275696,0.8963406085968018,-0.8824045658111572,-0.013264837674796581,0.34341248869895935,0.0067747789435088634,1.0191508531570435,0.6537662148475647,-1.0043830871582031,0.5048123002052307,0.08622371405363083,0.2724779546260834,0.6808863282203674,0.5400000214576721,0.5199999809265137,0.5400000214576721,0.5400000214576721,0.5400000214576721,-0.022433986887335777,0.30253708362579346,0.9775660634040833,0.30253708362579346,1.3536312580108643,-0.0027306824922561646,0.09698396921157837,1.0005375146865845,0.09577193111181259,1.1537175178527832,1.0,0.0,-1.4280296564102173,0.2857098877429962,0.5570660829544067,0.3016815185546875,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_theta_candidate_score_credit,0.0010003065690398216,0.3464008867740631,-0.0071488297544419765,0.9946967363357544,1.0086246728897095,-0.9870266318321228,-0.0026793372817337513,0.3449799716472626,-0.014612829312682152,0.988913357257843,0.8906196355819702,-1.2097351551055908,0.5049477219581604,0.09651096165180206,0.30854126811027527,0.7117556929588318,0.5099999904632568,0.5199999809265137,0.5099999904632568,0.5099999904632568,0.5099999904632568,-0.004275534767657518,0.25197866559028625,0.9957244992256165,0.25197866559028625,1.2877933979034424,0.017549138516187668,0.09865830093622208,1.0179179906845093,0.09885402023792267,1.1288985013961792,1.0,0.0,-0.25269877910614014,0.2649635076522827,0.45021307468414307,0.29327261447906494,0
