step,bs_id,q,candidate_user_count,candidate_users,user_pressures,sorted_candidates,quantile_threshold,oma_users,noma_users,noma_clusters,cluster_sizes,oma_cluster_count,noma_cluster_count,users_in_noma_clusters,max_cluster_size_seen,top_pressure_1,top_pressure_2,top_pressure_3,top_pressure_4
6,BS2,0.65,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 599426.5609192759, ""S6"": 590070.5753923019, ""S7"": 336042.99689250276, ""S8"": 730737.4938723486}","[{""pressure"": 730737.4938723486, ""user_id"": ""S8""}, {""pressure"": 599426.5609192759, ""user_id"": ""S5""}, {""pressure"": 590070.5753923019, ""user_id"": ""S6""}, {""pressure"": 336042.99689250276, ""user_id"": ""S7""}]",598958.7616429272,"[""S5"", ""S8""]","[""S6"", ""S7""]","[[""S6"", ""S7""]]","[1, 1, 2]",2,1,2,2,730737.4938723486,599426.5609192759,590070.5753923019,336042.99689250276
6,BS1,0.7,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 562274.5106091237, ""S2"": 261035.749227156, ""S3"": 201695.13185322046, ""S4"": 665014.0118101703}","[{""pressure"": 665014.0118101703, ""user_id"": ""S4""}, {""pressure"": 562274.5106091237, ""user_id"": ""S1""}, {""pressure"": 261035.749227156, ""user_id"": ""S2""}, {""pressure"": 201695.13185322046, ""user_id"": ""S3""}]",572548.4607292283,"[""S4""]","[""S1"", ""S2"", ""S3""]","[[""S1"", ""S2""], [""S3""]]","[1, 2, 1]",1,2,3,2,665014.0118101703,562274.5106091237,261035.749227156,201695.13185322046
6,BS2,0.7,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 599426.5609192759, ""S6"": 590070.5753923019, ""S7"": 336042.99689250276, ""S8"": 730737.4938723486}","[{""pressure"": 730737.4938723486, ""user_id"": ""S8""}, {""pressure"": 599426.5609192759, ""user_id"": ""S5""}, {""pressure"": 590070.5753923019, ""user_id"": ""S6""}, {""pressure"": 336042.99689250276, ""user_id"": ""S7""}]",612557.6542145831,"[""S8""]","[""S5"", ""S6"", ""S7""]","[[""S5"", ""S6""], [""S7""]]","[1, 2, 1]",1,2,3,2,730737.4938723486,599426.5609192759,590070.5753923019,336042.99689250276
6,BS1,0.75,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 562274.5106091237, ""S2"": 261035.749227156, ""S3"": 201695.13185322046, ""S4"": 665014.0118101703}","[{""pressure"": 665014.0118101703, ""user_id"": ""S4""}, {""pressure"": 562274.5106091237, ""user_id"": ""S1""}, {""pressure"": 261035.749227156, ""user_id"": ""S2""}, {""pressure"": 201695.13185322046, ""user_id"": ""S3""}]",587959.3859093854,"[""S4""]","[""S1"", ""S2"", ""S3""]","[[""S1"", ""S2""], [""S3""]]","[1, 2, 1]",1,2,3,2,665014.0118101703,562274.5106091237,261035.749227156,201695.13185322046
6,BS2,0.75,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 599426.5609192759, ""S6"": 590070.5753923019, ""S7"": 336042.99689250276, ""S8"": 730737.4938723486}","[{""pressure"": 730737.4938723486, ""user_id"": ""S8""}, {""pressure"": 599426.5609192759, ""user_id"": ""S5""}, {""pressure"": 590070.5753923019, ""user_id"": ""S6""}, {""pressure"": 336042.99689250276, ""user_id"": ""S7""}]",632254.294157544,"[""S8""]","[""S5"", ""S6"", ""S7""]","[[""S5"", ""S6""], [""S7""]]","[1, 2, 1]",1,2,3,2,730737.4938723486,599426.5609192759,590070.5753923019,336042.99689250276
6,BS1,0.8,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 562274.5106091237, ""S2"": 261035.749227156, ""S3"": 201695.13185322046, ""S4"": 665014.0118101703}","[{""pressure"": 665014.0118101703, ""user_id"": ""S4""}, {""pressure"": 562274.5106091237, ""user_id"": ""S1""}, {""pressure"": 261035.749227156, ""user_id"": ""S2""}, {""pressure"": 201695.13185322046, ""user_id"": ""S3""}]",603370.3110895423,"[""S4""]","[""S1"", ""S2"", ""S3""]","[[""S1"", ""S2""], [""S3""]]","[1, 2, 1]",1,2,3,2,665014.0118101703,562274.5106091237,261035.749227156,201695.13185322046
6,BS2,0.8,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 599426.5609192759, ""S6"": 590070.5753923019, ""S7"": 336042.99689250276, ""S8"": 730737.4938723486}","[{""pressure"": 730737.4938723486, ""user_id"": ""S8""}, {""pressure"": 599426.5609192759, ""user_id"": ""S5""}, {""pressure"": 590070.5753923019, ""user_id"": ""S6""}, {""pressure"": 336042.99689250276, ""user_id"": ""S7""}]",651950.934100505,"[""S8""]","[""S5"", ""S6"", ""S7""]","[[""S5"", ""S6""], [""S7""]]","[1, 2, 1]",1,2,3,2,730737.4938723486,599426.5609192759,590070.5753923019,336042.99689250276
7,BS1,0.65,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 440995.6977247086, ""S2"": 250153.92411517794, ""S3"": 522856.4209286116, ""S4"": 521508.35109697643}","[{""pressure"": 522856.4209286116, ""user_id"": ""S3""}, {""pressure"": 521508.35109697643, ""user_id"": ""S4""}, {""pressure"": 440995.6977247086, ""user_id"": ""S1""}, {""pressure"": 250153.92411517794, ""user_id"": ""S2""}]",517482.71842836303,"[""S3"", ""S4""]","[""S1"", ""S2""]","[[""S1"", ""S2""]]","[1, 1, 2]",2,1,2,2,522856.4209286116,521508.35109697643,440995.6977247086,250153.92411517794
7,BS2,0.65,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 615212.8478510766, ""S6"": 610385.3834760959, ""S7"": 738225.4349038228, ""S8"": 416755.25931668247}","[{""pressure"": 738225.4349038228, ""user_id"": ""S7""}, {""pressure"": 615212.8478510766, ""user_id"": ""S5""}, {""pressure"": 610385.3834760959, ""user_id"": ""S6""}, {""pressure"": 416755.25931668247, ""user_id"": ""S8""}]",614971.4746323276,"[""S5"", ""S7""]","[""S6"", ""S8""]","[[""S6"", ""S8""]]","[1, 1, 2]",2,1,2,2,738225.4349038228,615212.8478510766,610385.3834760959,416755.25931668247
7,BS1,0.7,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 440995.6977247086, ""S2"": 250153.92411517794, ""S3"": 522856.4209286116, ""S4"": 521508.35109697643}","[{""pressure"": 522856.4209286116, ""user_id"": ""S3""}, {""pressure"": 521508.35109697643, ""user_id"": ""S4""}, {""pressure"": 440995.6977247086, ""user_id"": ""S1""}, {""pressure"": 250153.92411517794, ""user_id"": ""S2""}]",521643.15808013995,"[""S3""]","[""S4"", ""S1"", ""S2""]","[[""S4"", ""S1""], [""S2""]]","[1, 2, 1]",1,2,3,2,522856.4209286116,521508.35109697643,440995.6977247086,250153.92411517794
7,BS2,0.7,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 615212.8478510766, ""S6"": 610385.3834760959, ""S7"": 738225.4349038228, ""S8"": 416755.25931668247}","[{""pressure"": 738225.4349038228, ""user_id"": ""S7""}, {""pressure"": 615212.8478510766, ""user_id"": ""S5""}, {""pressure"": 610385.3834760959, ""user_id"": ""S6""}, {""pressure"": 416755.25931668247, ""user_id"": ""S8""}]",627514.1065563512,"[""S7""]","[""S5"", ""S6"", ""S8""]","[[""S5"", ""S6""], [""S8""]]","[1, 2, 1]",1,2,3,2,738225.4349038228,615212.8478510766,610385.3834760959,416755.25931668247
7,BS1,0.75,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 440995.6977247086, ""S2"": 250153.92411517794, ""S3"": 522856.4209286116, ""S4"": 521508.35109697643}","[{""pressure"": 522856.4209286116, ""user_id"": ""S3""}, {""pressure"": 521508.35109697643, ""user_id"": ""S4""}, {""pressure"": 440995.6977247086, ""user_id"": ""S1""}, {""pressure"": 250153.92411517794, ""user_id"": ""S2""}]",521845.3685548852,"[""S3""]","[""S4"", ""S1"", ""S2""]","[[""S4"", ""S1""], [""S2""]]","[1, 2, 1]",1,2,3,2,522856.4209286116,521508.35109697643,440995.6977247086,250153.92411517794
7,BS2,0.75,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 615212.8478510766, ""S6"": 610385.3834760959, ""S7"": 738225.4349038228, ""S8"": 416755.25931668247}","[{""pressure"": 738225.4349038228, ""user_id"": ""S7""}, {""pressure"": 615212.8478510766, ""user_id"": ""S5""}, {""pressure"": 610385.3834760959, ""user_id"": ""S6""}, {""pressure"": 416755.25931668247, ""user_id"": ""S8""}]",645965.9946142632,"[""S7""]","[""S5"", ""S6"", ""S8""]","[[""S5"", ""S6""], [""S8""]]","[1, 2, 1]",1,2,3,2,738225.4349038228,615212.8478510766,610385.3834760959,416755.25931668247
7,BS1,0.8,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 440995.6977247086, ""S2"": 250153.92411517794, ""S3"": 522856.4209286116, ""S4"": 521508.35109697643}","[{""pressure"": 522856.4209286116, ""user_id"": ""S3""}, {""pressure"": 521508.35109697643, ""user_id"": ""S4""}, {""pressure"": 440995.6977247086, ""user_id"": ""S1""}, {""pressure"": 250153.92411517794, ""user_id"": ""S2""}]",522047.5790296305,"[""S3""]","[""S4"", ""S1"", ""S2""]","[[""S4"", ""S1""], [""S2""]]","[1, 2, 1]",1,2,3,2,522856.4209286116,521508.35109697643,440995.6977247086,250153.92411517794
7,BS2,0.8,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 615212.8478510766, ""S6"": 610385.3834760959, ""S7"": 738225.4349038228, ""S8"": 416755.25931668247}","[{""pressure"": 738225.4349038228, ""user_id"": ""S7""}, {""pressure"": 615212.8478510766, ""user_id"": ""S5""}, {""pressure"": 610385.3834760959, ""user_id"": ""S6""}, {""pressure"": 416755.25931668247, ""user_id"": ""S8""}]",664417.8826721752,"[""S7""]","[""S5"", ""S6"", ""S8""]","[[""S5"", ""S6""], [""S8""]]","[1, 2, 1]",1,2,3,2,738225.4349038228,615212.8478510766,610385.3834760959,416755.25931668247
8,BS1,0.65,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 437994.2861947283, ""S2"": 235344.83026158717, ""S3"": 549480.2546392789, ""S4"": 120488.15330587619}","[{""pressure"": 549480.2546392789, ""user_id"": ""S3""}, {""pressure"": 437994.2861947283, ""user_id"": ""S1""}, {""pressure"": 235344.83026158717, ""user_id"": ""S2""}, {""pressure"": 120488.15330587619, ""user_id"": ""S4""}]",427861.8133980713,"[""S1"", ""S3""]","[""S2"", ""S4""]","[[""S2"", ""S4""]]","[1, 1, 2]",2,1,2,2,549480.2546392789,437994.2861947283,235344.83026158717,120488.15330587619
8,BS2,0.65,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 661874.9356982294, ""S6"": 766079.0442802978, ""S7"": 334008.80157574365, ""S8"": 514934.3507703883}","[{""pressure"": 766079.0442802978, ""user_id"": ""S6""}, {""pressure"": 661874.9356982294, ""user_id"": ""S5""}, {""pressure"": 514934.3507703883, ""user_id"": ""S8""}, {""pressure"": 334008.80157574365, ""user_id"": ""S7""}]",654527.9064518373,"[""S5"", ""S6""]","[""S8"", ""S7""]","[[""S8"", ""S7""]]","[1, 1, 2]",2,1,2,2,766079.0442802978,661874.9356982294,514934.3507703883,334008.80157574365
8,BS1,0.7,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 437994.2861947283, ""S2"": 235344.83026158717, ""S3"": 549480.2546392789, ""S4"": 120488.15330587619}","[{""pressure"": 549480.2546392789, ""user_id"": ""S3""}, {""pressure"": 437994.2861947283, ""user_id"": ""S1""}, {""pressure"": 235344.83026158717, ""user_id"": ""S2""}, {""pressure"": 120488.15330587619, ""user_id"": ""S4""}]",449142.8830391833,"[""S3""]","[""S1"", ""S2"", ""S4""]","[[""S1"", ""S2""], [""S4""]]","[1, 2, 1]",1,2,3,2,549480.2546392789,437994.2861947283,235344.83026158717,120488.15330587619
8,BS2,0.7,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 661874.9356982294, ""S6"": 766079.0442802978, ""S7"": 334008.80157574365, ""S8"": 514934.3507703883}","[{""pressure"": 766079.0442802978, ""user_id"": ""S6""}, {""pressure"": 661874.9356982294, ""user_id"": ""S5""}, {""pressure"": 514934.3507703883, ""user_id"": ""S8""}, {""pressure"": 334008.80157574365, ""user_id"": ""S7""}]",672295.3465564362,"[""S6""]","[""S5"", ""S8"", ""S7""]","[[""S5"", ""S8""], [""S7""]]","[1, 2, 1]",1,2,3,2,766079.0442802978,661874.9356982294,514934.3507703883,334008.80157574365
8,BS1,0.75,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 437994.2861947283, ""S2"": 235344.83026158717, ""S3"": 549480.2546392789, ""S4"": 120488.15330587619}","[{""pressure"": 549480.2546392789, ""user_id"": ""S3""}, {""pressure"": 437994.2861947283, ""user_id"": ""S1""}, {""pressure"": 235344.83026158717, ""user_id"": ""S2""}, {""pressure"": 120488.15330587619, ""user_id"": ""S4""}]",465865.77830586594,"[""S3""]","[""S1"", ""S2"", ""S4""]","[[""S1"", ""S2""], [""S4""]]","[1, 2, 1]",1,2,3,2,549480.2546392789,437994.2861947283,235344.83026158717,120488.15330587619
8,BS2,0.75,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 661874.9356982294, ""S6"": 766079.0442802978, ""S7"": 334008.80157574365, ""S8"": 514934.3507703883}","[{""pressure"": 766079.0442802978, ""user_id"": ""S6""}, {""pressure"": 661874.9356982294, ""user_id"": ""S5""}, {""pressure"": 514934.3507703883, ""user_id"": ""S8""}, {""pressure"": 334008.80157574365, ""user_id"": ""S7""}]",687925.9628437464,"[""S6""]","[""S5"", ""S8"", ""S7""]","[[""S5"", ""S8""], [""S7""]]","[1, 2, 1]",1,2,3,2,766079.0442802978,661874.9356982294,514934.3507703883,334008.80157574365
8,BS1,0.8,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 437994.2861947283, ""S2"": 235344.83026158717, ""S3"": 549480.2546392789, ""S4"": 120488.15330587619}","[{""pressure"": 549480.2546392789, ""user_id"": ""S3""}, {""pressure"": 437994.2861947283, ""user_id"": ""S1""}, {""pressure"": 235344.83026158717, ""user_id"": ""S2""}, {""pressure"": 120488.15330587619, ""user_id"": ""S4""}]",482588.67357254855,"[""S3""]","[""S1"", ""S2"", ""S4""]","[[""S1"", ""S2""], [""S4""]]","[1, 2, 1]",1,2,3,2,549480.2546392789,437994.2861947283,235344.83026158717,120488.15330587619
8,BS2,0.8,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 661874.9356982294, ""S6"": 766079.0442802978, ""S7"": 334008.80157574365, ""S8"": 514934.3507703883}","[{""pressure"": 766079.0442802978, ""user_id"": ""S6""}, {""pressure"": 661874.9356982294, ""user_id"": ""S5""}, {""pressure"": 514934.3507703883, ""user_id"": ""S8""}, {""pressure"": 334008.80157574365, ""user_id"": ""S7""}]",703556.5791310568,"[""S6""]","[""S5"", ""S8"", ""S7""]","[[""S5"", ""S8""], [""S7""]]","[1, 2, 1]",1,2,3,2,766079.0442802978,661874.9356982294,514934.3507703883,334008.80157574365
9,BS1,0.65,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 468130.6182482354, ""S2"": 331088.24950749107, ""S3"": 207691.69728627347, ""S4"": 277208.1024160158}","[{""pressure"": 468130.6182482354, ""user_id"": ""S1""}, {""pressure"": 331088.24950749107, ""user_id"": ""S2""}, {""pressure"": 277208.1024160158, ""user_id"": ""S4""}, {""pressure"": 207691.69728627347, ""user_id"": ""S3""}]",328394.2421529173,"[""S1"", ""S2""]","[""S4"", ""S3""]","[[""S4"", ""S3""]]","[1, 1, 2]",2,1,2,2,468130.6182482354,331088.24950749107,277208.1024160158,207691.69728627347
9,BS2,0.65,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 294671.1634340458, ""S6"": 380391.48689045844, ""S7"": 560265.3179221546, ""S8"": 542271.7257435946}","[{""pressure"": 560265.3179221546, ""user_id"": ""S7""}, {""pressure"": 542271.7257435946, ""user_id"": ""S8""}, {""pressure"": 380391.48689045844, ""user_id"": ""S6""}, {""pressure"": 294671.1634340458, ""user_id"": ""S5""}]",534177.7138009378,"[""S7"", ""S8""]","[""S6"", ""S5""]","[[""S6"", ""S5""]]","[1, 1, 2]",2,1,2,2,560265.3179221546,542271.7257435946,380391.48689045844,294671.1634340458
9,BS1,0.7,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 468130.6182482354, ""S2"": 331088.24950749107, ""S3"": 207691.69728627347, ""S4"": 277208.1024160158}","[{""pressure"": 468130.6182482354, ""user_id"": ""S1""}, {""pressure"": 331088.24950749107, ""user_id"": ""S2""}, {""pressure"": 277208.1024160158, ""user_id"": ""S4""}, {""pressure"": 207691.69728627347, ""user_id"": ""S3""}]",344792.48638156545,"[""S1""]","[""S2"", ""S4"", ""S3""]","[[""S2"", ""S4""], [""S3""]]","[1, 2, 1]",1,2,3,2,468130.6182482354,331088.24950749107,277208.1024160158,207691.69728627347
9,BS2,0.7,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 294671.1634340458, ""S6"": 380391.48689045844, ""S7"": 560265.3179221546, ""S8"": 542271.7257435946}","[{""pressure"": 560265.3179221546, ""user_id"": ""S7""}, {""pressure"": 542271.7257435946, ""user_id"": ""S8""}, {""pressure"": 380391.48689045844, ""user_id"": ""S6""}, {""pressure"": 294671.1634340458, ""user_id"": ""S5""}]",544071.0849614505,"[""S7""]","[""S8"", ""S6"", ""S5""]","[[""S8"", ""S6""], [""S5""]]","[1, 2, 1]",1,2,3,2,560265.3179221546,542271.7257435946,380391.48689045844,294671.1634340458
9,BS1,0.75,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 468130.6182482354, ""S2"": 331088.24950749107, ""S3"": 207691.69728627347, ""S4"": 277208.1024160158}","[{""pressure"": 468130.6182482354, ""user_id"": ""S1""}, {""pressure"": 331088.24950749107, ""user_id"": ""S2""}, {""pressure"": 277208.1024160158, ""user_id"": ""S4""}, {""pressure"": 207691.69728627347, ""user_id"": ""S3""}]",365348.8416926771,"[""S1""]","[""S2"", ""S4"", ""S3""]","[[""S2"", ""S4""], [""S3""]]","[1, 2, 1]",1,2,3,2,468130.6182482354,331088.24950749107,277208.1024160158,207691.69728627347
9,BS2,0.75,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 294671.1634340458, ""S6"": 380391.48689045844, ""S7"": 560265.3179221546, ""S8"": 542271.7257435946}","[{""pressure"": 560265.3179221546, ""user_id"": ""S7""}, {""pressure"": 542271.7257435946, ""user_id"": ""S8""}, {""pressure"": 380391.48689045844, ""user_id"": ""S6""}, {""pressure"": 294671.1634340458, ""user_id"": ""S5""}]",546770.1237882345,"[""S7""]","[""S8"", ""S6"", ""S5""]","[[""S8"", ""S6""], [""S5""]]","[1, 2, 1]",1,2,3,2,560265.3179221546,542271.7257435946,380391.48689045844,294671.1634340458
9,BS1,0.8,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 468130.6182482354, ""S2"": 331088.24950749107, ""S3"": 207691.69728627347, ""S4"": 277208.1024160158}","[{""pressure"": 468130.6182482354, ""user_id"": ""S1""}, {""pressure"": 331088.24950749107, ""user_id"": ""S2""}, {""pressure"": 277208.1024160158, ""user_id"": ""S4""}, {""pressure"": 207691.69728627347, ""user_id"": ""S3""}]",385905.19700378884,"[""S1""]","[""S2"", ""S4"", ""S3""]","[[""S2"", ""S4""], [""S3""]]","[1, 2, 1]",1,2,3,2,468130.6182482354,331088.24950749107,277208.1024160158,207691.69728627347
9,BS2,0.8,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 294671.1634340458, ""S6"": 380391.48689045844, ""S7"": 560265.3179221546, ""S8"": 542271.7257435946}","[{""pressure"": 560265.3179221546, ""user_id"": ""S7""}, {""pressure"": 542271.7257435946, ""user_id"": ""S8""}, {""pressure"": 380391.48689045844, ""user_id"": ""S6""}, {""pressure"": 294671.1634340458, ""user_id"": ""S5""}]",549469.1626150185,"[""S7""]","[""S8"", ""S6"", ""S5""]","[[""S8"", ""S6""], [""S5""]]","[1, 2, 1]",1,2,3,2,560265.3179221546,542271.7257435946,380391.48689045844,294671.1634340458
10,BS1,0.65,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 588291.2261421874, ""S2"": 298480.68386891653, ""S3"": 576527.3335067611, ""S4"": 865499.3021062793}","[{""pressure"": 865499.3021062793, ""user_id"": ""S4""}, {""pressure"": 588291.2261421874, ""user_id"": ""S1""}, {""pressure"": 576527.3335067611, ""user_id"": ""S3""}, {""pressure"": 298480.68386891653, ""user_id"": ""S2""}]",587703.0315104161,"[""S1"", ""S4""]","[""S3"", ""S2""]","[[""S3"", ""S2""]]","[1, 1, 2]",2,1,2,2,865499.3021062793,588291.2261421874,576527.3335067611,298480.68386891653
10,BS2,0.65,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 493662.0869838387, ""S6"": 329713.06626360584, ""S7"": 272880.61947847274, ""S8"": 629507.5501720773}","[{""pressure"": 629507.5501720773, ""user_id"": ""S8""}, {""pressure"": 493662.0869838387, ""user_id"": ""S5""}, {""pressure"": 329713.06626360584, ""user_id"": ""S6""}, {""pressure"": 272880.61947847274, ""user_id"": ""S7""}]",485464.6359478271,"[""S5"", ""S8""]","[""S6"", ""S7""]","[[""S6"", ""S7""]]","[1, 1, 2]",2,1,2,2,629507.5501720773,493662.0869838387,329713.06626360584,272880.61947847274
10,BS1,0.7,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 588291.2261421874, ""S2"": 298480.68386891653, ""S3"": 576527.3335067611, ""S4"": 865499.3021062793}","[{""pressure"": 865499.3021062793, ""user_id"": ""S4""}, {""pressure"": 588291.2261421874, ""user_id"": ""S1""}, {""pressure"": 576527.3335067611, ""user_id"": ""S3""}, {""pressure"": 298480.68386891653, ""user_id"": ""S2""}]",616012.0337385965,"[""S4""]","[""S1"", ""S3"", ""S2""]","[[""S1"", ""S3""], [""S2""]]","[1, 2, 1]",1,2,3,2,865499.3021062793,588291.2261421874,576527.3335067611,298480.68386891653
10,BS2,0.7,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 493662.0869838387, ""S6"": 329713.06626360584, ""S7"": 272880.61947847274, ""S8"": 629507.5501720773}","[{""pressure"": 629507.5501720773, ""user_id"": ""S8""}, {""pressure"": 493662.0869838387, ""user_id"": ""S5""}, {""pressure"": 329713.06626360584, ""user_id"": ""S6""}, {""pressure"": 272880.61947847274, ""user_id"": ""S7""}]",507246.6333026625,"[""S8""]","[""S5"", ""S6"", ""S7""]","[[""S5"", ""S6""], [""S7""]]","[1, 2, 1]",1,2,3,2,629507.5501720773,493662.0869838387,329713.06626360584,272880.61947847274
10,BS1,0.75,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 588291.2261421874, ""S2"": 298480.68386891653, ""S3"": 576527.3335067611, ""S4"": 865499.3021062793}","[{""pressure"": 865499.3021062793, ""user_id"": ""S4""}, {""pressure"": 588291.2261421874, ""user_id"": ""S1""}, {""pressure"": 576527.3335067611, ""user_id"": ""S3""}, {""pressure"": 298480.68386891653, ""user_id"": ""S2""}]",657593.2451332103,"[""S4""]","[""S1"", ""S3"", ""S2""]","[[""S1"", ""S3""], [""S2""]]","[1, 2, 1]",1,2,3,2,865499.3021062793,588291.2261421874,576527.3335067611,298480.68386891653
10,BS2,0.75,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 493662.0869838387, ""S6"": 329713.06626360584, ""S7"": 272880.61947847274, ""S8"": 629507.5501720773}","[{""pressure"": 629507.5501720773, ""user_id"": ""S8""}, {""pressure"": 493662.0869838387, ""user_id"": ""S5""}, {""pressure"": 329713.06626360584, ""user_id"": ""S6""}, {""pressure"": 272880.61947847274, ""user_id"": ""S7""}]",527623.4527808983,"[""S8""]","[""S5"", ""S6"", ""S7""]","[[""S5"", ""S6""], [""S7""]]","[1, 2, 1]",1,2,3,2,629507.5501720773,493662.0869838387,329713.06626360584,272880.61947847274
10,BS1,0.8,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 588291.2261421874, ""S2"": 298480.68386891653, ""S3"": 576527.3335067611, ""S4"": 865499.3021062793}","[{""pressure"": 865499.3021062793, ""user_id"": ""S4""}, {""pressure"": 588291.2261421874, ""user_id"": ""S1""}, {""pressure"": 576527.3335067611, ""user_id"": ""S3""}, {""pressure"": 298480.68386891653, ""user_id"": ""S2""}]",699174.4565278243,"[""S4""]","[""S1"", ""S3"", ""S2""]","[[""S1"", ""S3""], [""S2""]]","[1, 2, 1]",1,2,3,2,865499.3021062793,588291.2261421874,576527.3335067611,298480.68386891653
10,BS2,0.8,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 493662.0869838387, ""S6"": 329713.06626360584, ""S7"": 272880.61947847274, ""S8"": 629507.5501720773}","[{""pressure"": 629507.5501720773, ""user_id"": ""S8""}, {""pressure"": 493662.0869838387, ""user_id"": ""S5""}, {""pressure"": 329713.06626360584, ""user_id"": ""S6""}, {""pressure"": 272880.61947847274, ""user_id"": ""S7""}]",548000.2722591342,"[""S8""]","[""S5"", ""S6"", ""S7""]","[[""S5"", ""S6""], [""S7""]]","[1, 2, 1]",1,2,3,2,629507.5501720773,493662.0869838387,329713.06626360584,272880.61947847274
11,BS1,0.65,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 231857.65754578175, ""S2"": 230361.18577936903, ""S3"": 637529.4283294841, ""S4"": 293367.5914314419}","[{""pressure"": 637529.4283294841, ""user_id"": ""S3""}, {""pressure"": 293367.5914314419, ""user_id"": ""S4""}, {""pressure"": 231857.65754578175, ""user_id"": ""S1""}, {""pressure"": 230361.18577936903, ""user_id"": ""S2""}]",290292.0947371589,"[""S3"", ""S4""]","[""S1"", ""S2""]","[[""S1"", ""S2""]]","[1, 1, 2]",2,1,2,2,637529.4283294841,293367.5914314419,231857.65754578175,230361.18577936903
11,BS2,0.65,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 1171330.9454426258, ""S6"": 486893.24629926897, ""S7"": 251921.3927636343, ""S8"": 354738.96487642016}","[{""pressure"": 1171330.9454426258, ""user_id"": ""S5""}, {""pressure"": 486893.24629926897, ""user_id"": ""S6""}, {""pressure"": 354738.96487642016, ""user_id"": ""S8""}, {""pressure"": 251921.3927636343, ""user_id"": ""S7""}]",480285.53222812654,"[""S5"", ""S6""]","[""S8"", ""S7""]","[[""S8"", ""S7""]]","[1, 1, 2]",2,1,2,2,1171330.9454426258,486893.24629926897,354738.96487642016,251921.3927636343
11,BS1,0.7,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 231857.65754578175, ""S2"": 230361.18577936903, ""S3"": 637529.4283294841, ""S4"": 293367.5914314419}","[{""pressure"": 637529.4283294841, ""user_id"": ""S3""}, {""pressure"": 293367.5914314419, ""user_id"": ""S4""}, {""pressure"": 231857.65754578175, ""user_id"": ""S1""}, {""pressure"": 230361.18577936903, ""user_id"": ""S2""}]",327783.775121246,"[""S3""]","[""S4"", ""S1"", ""S2""]","[[""S4"", ""S1""], [""S2""]]","[1, 2, 1]",1,2,3,2,637529.4283294841,293367.5914314419,231857.65754578175,230361.18577936903
