mode,epoch,update_epoch,minibatch_id,route_step_index_within_epoch,offload_active_count,offload_active_fraction,route_logprob_active_fraction,route_effective_advantage_mean,route_effective_advantage_std,route_loss,route_old_logprob_mean,route_new_logprob_mean,route_ratio_mean,route_approx_kl_precheck,route_clip_fraction_precheck,bare_route_head_grad_norm,bare_route_backbone_grad_norm,route_step_blocked_by_trust_region,route_step_blocked_by_coupled_stop,route_step_blocked_by_other_guard,optimizer_step_executed,route_param_delta_norm,counted_into_route_update_count,counted_route_head_grad_norm,counted_route_backbone_grad_norm,theta_step_happened_before_this_route_step,theta_param_delta_norm_before_route_step
hierarchical_actor_true_conditional_route_policy,0,2,10,12,379,0.4934895932674408,0.4934895932674408,-1.2109651059688531e-08,1.0,-0.014328144490718842,-0.670599102973938,-0.6750081181526184,1.000899314880371,0.004409030545502901,0.10554089397192001,0.1007097146409684,0.06187961117568701,0.0,0.0,0.0,1.0,0.03915339970646179,1.0,0.1007097146409684,0.06187961117568701,1.0,0.042293557295669144
hierarchical_actor_true_conditional_route_policy,0,2,11,13,40,0.4166666567325592,0.4166666567325592,-1.7136335017653437e-08,1.0,-0.019863281399011612,-0.6668809652328491,-0.6772886514663696,0.996890664100647,0.010407654568552971,0.15000000596046448,0.2640189059208453,0.16893605002664977,0.0,0.0,0.0,1.0,0.05029135369738379,1.0,0.2640189059208453,0.16893605002664977,1.0,0.049269455961434054
hierarchical_actor_true_conditional_route_policy,0,3,12,14,386,0.5026041865348816,0.5026041865348816,9.882635154667696e-09,1.0,-0.017393967136740685,-0.6673591136932373,-0.6823461055755615,0.9905354380607605,0.014986962080001831,0.05699481815099716,0.1053179831022318,0.06157227753417464,0.0,0.0,0.0,1.0,0.045601158090062516,1.0,0.1053179831022318,0.06157227753417464,1.0,0.044749209672116035
hierarchical_actor_true_conditional_route_policy,0,3,13,15,395,0.5143229365348816,0.5143229365348816,-1.5693375488012862e-08,1.0,-0.006907128728926182,-0.6765407919883728,-0.6862761378288269,0.9960446953773499,0.009735331870615482,0.0658227875828743,0.08960122528548432,0.053495206576944156,0.0,0.0,0.0,1.0,0.041304600558734486,1.0,0.08960122528548432,0.053495206576944156,1.0,0.04279657025934872
hierarchical_actor_true_conditional_route_policy,0,3,14,16,399,0.51953125,0.51953125,-4.780322360176115e-09,1.0,-0.022662408649921417,-0.6749285459518433,-0.679673433303833,1.0010406970977783,0.004744858480989933,0.030075188726186752,0.09674293776197114,0.05462395628111278,0.0,0.0,0.0,1.0,0.0373031558331206,1.0,0.09674293776197114,0.05462395628111278,1.0,0.036663231687835585
hierarchical_actor_true_conditional_route_policy,0,3,15,17,45,0.46875,0.46875,7.947286384535346e-09,1.0,-0.022617492824792862,-0.6774486303329468,-0.6691923141479492,1.013023853302002,-0.008256364613771439,0.04444444552063942,0.27030678147316967,0.1659763053461521,0.0,0.0,0.0,1.0,0.04501636082387853,1.0,0.27030678147316967,0.1659763053461521,1.0,0.044719693310913515
hierarchical_actor_true_conditional_route_policy,0,4,16,18,370,0.4817708432674408,0.4817708432674408,0.0,1.0,-0.01766187697649002,-0.6765697598457336,-0.6821245551109314,1.0011565685272217,0.0055548385716974735,0.0486486479640007,0.1043879573303505,0.06372492742825274,0.0,0.0,0.0,1.0,0.04395758962153013,1.0,0.1043879573303505,0.06372492742825274,1.0,0.04053749235272202
hierarchical_actor_true_conditional_route_policy,0,4,17,19,396,0.515625,0.515625,-1.143927530478095e-08,0.9999999403953552,-0.023908447474241257,-0.6720157265663147,-0.6790313720703125,1.0001965761184692,0.007015604060143232,0.05808080732822418,0.11550737108559145,0.07274138970289402,0.0,0.0,0.0,1.0,0.03975829218508059,1.0,0.11550737108559145,0.07274138970289402,1.0,0.033727273443669915
hierarchical_actor_true_conditional_route_policy,0,4,18,20,405,0.52734375,0.52734375,8.830317588248704e-10,1.0,-0.005842220038175583,-0.6736367344856262,-0.6906386613845825,0.9900794625282288,0.01700197532773018,0.034567900002002716,0.0888399229692751,0.056741754744098885,0.0,0.0,0.0,1.0,0.035388502947609174,1.0,0.0888399229692751,0.056741754744098885,1.0,0.0313434288411027
hierarchical_actor_true_conditional_route_policy,0,4,19,21,54,0.5625,0.5625,-1.2141686767108695e-08,1.0,-0.0435955747961998,-0.6545189619064331,-0.677269458770752,0.9858624339103699,0.02275039069354534,0.07407407462596893,0.29466364182330634,0.18210801883552,0.0,0.0,0.0,1.0,0.04739130812931647,1.0,0.29466364182330634,0.18210801883552,1.0,0.039798035925080716
hierarchical_actor_true_conditional_route_policy,0,5,20,22,383,0.4986979067325592,0.4986979067325592,2.49001130825377e-09,1.0,-0.01904246397316456,-0.6717244982719421,-0.6902191042900085,0.9909052848815918,0.018494650721549988,0.15404699742794037,0.0731183238864368,0.047630157801098805,0.0,0.0,0.0,1.0,0.041873511919367404,1.0,0.0731183238864368,0.047630157801098805,1.0,0.03711405979313063
hierarchical_actor_true_conditional_route_policy,0,5,21,23,392,0.5104166865348816,0.5104166865348816,-2.432842594046747e-09,1.0,-0.010107935406267643,-0.6715742349624634,-0.687187135219574,0.9947199821472168,0.015612872317433357,0.16836734116077423,0.1130352875872029,0.07333676983327414,0.0,0.0,0.0,1.0,0.03284613742714087,1.0,0.1130352875872029,0.07333676983327414,1.0,0.034541257073039004
hierarchical_actor_true_conditional_route_policy,0,5,22,24,401,0.5221354365348816,0.5221354365348816,1.4269440740122263e-08,1.0,-0.024998007342219353,-0.6771003007888794,-0.6845406293869019,1.002989411354065,0.007440324407070875,0.19700747728347778,0.08749232142581052,0.05328612442806023,0.0,0.0,0.0,1.0,0.033796428122794646,1.0,0.08749232142581052,0.05328612442806023,1.0,0.03326692336912852
hierarchical_actor_true_conditional_route_policy,0,5,23,25,49,0.5104166865348816,0.5104166865348816,-9.731370376186987e-09,1.0,-0.006005167029798031,-0.664716899394989,-0.6656325459480286,1.008215069770813,0.0009155613952316344,0.20408163964748383,0.32221318815020134,0.17573737307710413,0.0,0.0,0.0,1.0,0.04909650437090521,1.0,0.32221318815020134,0.17573737307710413,1.0,0.037760200667791614
hierarchical_actor_true_conditional_route_policy,0,6,24,26,399,0.51953125,0.51953125,2.6142388254157822e-09,1.0,-0.02959398180246353,-0.6713681221008301,-0.6866647601127625,0.9950096011161804,0.015296606346964836,0.12531328201293945,0.11989110149839505,0.05748528292509808,0.0,0.0,0.0,1.0,0.043573769871121756,1.0,0.11989110149839505,0.05748528292509808,1.0,0.03551942436532402
hierarchical_actor_true_conditional_route_policy,0,6,25,27,398,0.5182291865348816,0.5182291865348816,4.7923331969457195e-09,1.0,-0.022767871618270874,-0.6748649477958679,-0.6838254928588867,1.0011920928955078,0.008960540406405926,0.11809045076370239,0.08336355025472786,0.048983611356545255,0.0,0.0,0.0,1.0,0.0400457527583592,1.0,0.08336355025472786,0.048983611356545255,1.0,0.035045794852645834
hierarchical_actor_true_conditional_route_policy,0,6,26,28,377,0.4908854067325592,0.4908854067325592,6.9565104787727705e-09,1.0,-0.009039928205311298,-0.672203004360199,-0.6911643743515015,0.991336464881897,0.01896129734814167,0.11405835300683975,0.08730740961146097,0.05948254719140703,0.0,0.0,0.0,1.0,0.036334126736464877,1.0,0.08730740961146097,0.05948254719140703,1.0,0.03000963358669752
hierarchical_actor_true_conditional_route_policy,0,6,27,29,51,0.53125,0.53125,-1.8699497061902548e-08,1.0,-0.013712775893509388,-0.6808471083641052,-0.6792235970497131,1.01149320602417,-0.00162347627338022,0.09803921729326248,0.24555195249295897,0.14170305294579916,0.0,0.0,0.0,1.0,0.04287766493978247,1.0,0.24555195249295897,0.14170305294579916,1.0,0.041204774853780594
hierarchical_actor_true_conditional_route_policy,0,7,28,30,379,0.4934895932674408,0.4934895932674408,-5.032582350850134e-09,1.0,-0.01753835566341877,-0.6727635264396667,-0.6873539090156555,0.9956139326095581,0.014590419828891754,0.08970976620912552,0.1022198104453571,0.055723238629397875,0.0,0.0,0.0,1.0,0.042510825541202946,1.0,0.1022198104453571,0.055723238629397875,1.0,0.037691928031904694
hierarchical_actor_true_conditional_route_policy,0,7,29,31,393,0.51171875,0.51171875,-1.6986565043453083e-08,1.0,-0.023652859032154083,-0.6749846935272217,-0.6795457005500793,1.004789113998413,0.004561040084809065,0.0661577582359314,0.0846567623777776,0.05112081443743963,0.0,0.0,0.0,1.0,0.03846725290771014,1.0,0.0846567623777776,0.05112081443743963,1.0,0.03293503936550874
hierarchical_actor_true_conditional_route_policy,0,7,30,32,405,0.52734375,0.52734375,1.0596381549987655e-08,1.0,-0.02630895934998989,-0.67170649766922,-0.6868987679481506,0.9940165877342224,0.015192284248769283,0.08641975373029709,0.11613627081961327,0.06857488098790043,0.0,0.0,0.0,1.0,0.03463139884822759,1.0,0.11613627081961327,0.06857488098790043,1.0,0.029744890883385902
hierarchical_actor_true_conditional_route_policy,0,7,31,33,48,0.5,0.5,2.4835268064293814e-08,1.0,-0.006170558277517557,-0.673508882522583,-0.7125496864318848,0.969938337802887,0.039040785282850266,0.02083333395421505,0.34367141485630387,0.2007565873056141,0.0,0.0,0.0,1.0,0.04840489118121284,1.0,0.34367141485630387,0.2007565873056141,1.0,0.03772236586891561
hierarchical_actor_true_conditional_route_policy,0,8,32,34,401,0.5221354365348816,0.5221354365348816,3.1214402174128963e-09,1.0,-0.02719118818640709,-0.6712594628334045,-0.6782955527305603,1.0031648874282837,0.007036150898784399,0.1246882826089859,0.0906553724722822,0.05690576906102624,0.0,0.0,0.0,1.0,0.042426696344997704,1.0,0.0906553724722822,0.05690576906102624,1.0,0.036548644221166854
hierarchical_actor_true_conditional_route_policy,0,8,33,35,400,0.5208333134651184,0.5208333134651184,1.907348590179936e-08,1.0,-0.027538400143384933,-0.6731090545654297,-0.6907196044921875,0.9924058318138123,0.01761051081120968,0.14249999821186066,0.10480032326261528,0.06688368062167023,0.0,0.0,0.0,1.0,0.0357461132910844,1.0,0.10480032326261528,0.06688368062167023,1.0,0.03363469315483778
hierarchical_actor_true_conditional_route_policy,0,8,34,36,375,0.48828125,0.48828125,-1.2079874878168084e-08,1.0,-0.011658367700874805,-0.674389660358429,-0.684596836566925,0.9994937181472778,0.010207111947238445,0.13866665959358215,0.09320875224461317,0.06972495632062457,0.0,0.0,0.0,1.0,0.03352183726522254,1.0,0.09320875224461317,0.06972495632062457,1.0,0.031604924027510806
hierarchical_actor_true_conditional_route_policy,0,8,35,37,49,0.5104166865348816,0.5104166865348816,1.0947792006277268e-08,1.0,-0.04163762927055359,-0.6796143054962158,-0.6931992173194885,0.9951004981994629,0.01358495932072401,0.10204081982374191,0.23588478699968582,0.16534386958334377,0.0,0.0,0.0,1.0,0.043438387117311114,1.0,0.23588478699968582,0.16534386958334377,1.0,0.03907052195576531
hierarchical_actor_true_conditional_route_policy,0,9,36,38,402,0.5234375,0.5234375,-9.19275588984192e-09,1.0,-0.016885144636034966,-0.6777598857879639,-0.6899046897888184,0.9981248378753662,0.012144817970693111,0.17910447716712952,0.08091882446899555,0.0593948627476525,0.0,0.0,0.0,1.0,0.03953010607628589,1.0,0.08091882446899555,0.0593948627476525,1.0,0.035805290858711085
hierarchical_actor_true_conditional_route_policy,0,9,37,39,392,0.5104166865348816,0.5104166865348816,3.6492640020924227e-09,1.0,-0.028450457379221916,-0.6640996932983398,-0.6692786812782288,1.004188060760498,0.0051789614371955395,0.11734694242477417,0.10305987262945526,0.058256779502196356,0.0,0.0,0.0,1.0,0.03726892841533026,1.0,0.10305987262945526,0.058256779502196356,1.0,0.03188891242499952
hierarchical_actor_true_conditional_route_policy,0,9,38,40,383,0.4986979067325592,0.4986979067325592,-4.98002261650754e-09,0.9999999403953552,-0.027894794940948486,-0.6784611344337463,-0.6913083791732788,0.998591423034668,0.012847195379436016,0.15665796399116516,0.0650210262123686,0.0442158025898123,0.0,0.0,0.0,1.0,0.03361385828127777,1.0,0.0650210262123686,0.0442158025898123,1.0,0.03129819168777751
hierarchical_actor_true_conditional_route_policy,0,9,39,41,48,0.5,0.5,0.0,0.9999999403953552,-0.031956832855939865,-0.6662229895591736,-0.6737842559814453,1.0020495653152466,0.007561278063803911,0.1041666641831398,0.33606002048628975,0.2127985841051981,0.0,0.0,0.0,1.0,0.05562534648284019,1.0,0.33606002048628975,0.2127985841051981,1.0,0.037708247727438075
hierarchical_actor_true_conditional_route_policy,1,0,0,2,389,0.5065104365348816,0.5065104365348816,-2.083864103497035e-08,0.9999999403953552,-0.0007018771721050143,-0.6502683758735657,-0.6502634882926941,1.000004768371582,-4.787601483258186e-06,0.0,0.11830915258070092,0.11375653188127638,0.0,0.0,0.0,1.0,0.06434446551769263,1.0,0.11830915258070092,0.11375653188127638,1.0,0.05478779470896855
hierarchical_actor_true_conditional_route_policy,1,0,1,3,392,0.5104166865348816,0.5104166865348816,7.2985280041848455e-09,1.0,-0.0007342768367379904,-0.6582606434822083,-0.6582150459289551,1.000061273574829,-4.562834510579705e-05,0.0,0.1321956127113713,0.11895773848399284,0.0,0.0,0.0,1.0,0.06440140337229436,1.0,0.1321956127113713,0.11895773848399284,1.0,0.056942654239377895
hierarchical_actor_true_conditional_route_policy,1,0,2,4,386,0.5026041865348816,0.5026041865348816,2.470658788666924e-09,1.0,-0.001343690324574709,-0.6574825048446655,-0.65716952085495,1.0003916025161743,-0.0003129416727460921,0.0,0.1066508744820822,0.11219670480171605,0.0,0.0,0.0,1.0,0.06309885011143852,1.0,0.1066508744820822,0.11219670480171605,1.0,0.05596774961201774
hierarchical_actor_true_conditional_route_policy,1,0,3,5,56,0.5833333134651184,0.5833333134651184,-1.7029899268550253e-08,1.0,-0.004792994353920221,-0.6446235775947571,-0.6466096043586731,0.9982379674911499,0.00198602513410151,0.0,0.29985322979045603,0.3744100634251415,0.0,0.0,0.0,1.0,0.07821693968284865,1.0,0.29985322979045603,0.3744100634251415,1.0,0.06977010132825885
hierarchical_actor_true_conditional_route_policy,1,1,4,6,390,0.5078125,0.5078125,0.0,1.0,-0.011263600550591946,-0.6625726222991943,-0.6612135767936707,1.0017726421356201,-0.0013589848531410098,0.0,0.11452731745162044,0.11556449646000187,0.0,0.0,0.0,1.0,0.0764706684506309,1.0,0.11452731745162044,0.11556449646000187,1.0,0.0693110738459864
hierarchical_actor_true_conditional_route_policy,1,1,5,7,392,0.5104166865348816,0.5104166865348816,-1.6117581935759517e-08,1.0,-0.017219815403223038,-0.657975971698761,-0.6587556600570679,1.0000125169754028,0.0007796833524480462,0.0,0.11950350431836558,0.12249379860591147,0.0,0.0,0.0,1.0,0.07300336962868546,1.0,0.11950350431836558,0.12249379860591147,1.0,0.0666566294282464
hierarchical_actor_true_conditional_route_policy,1,1,6,8,395,0.5143229365348816,0.5143229365348816,-1.5089783644839372e-08,1.0,-0.014900065958499908,-0.6409515142440796,-0.6436726450920105,0.9982834458351135,0.002721120836213231,0.0,0.11443755228834489,0.11538248704289517,0.0,0.0,0.0,1.0,0.06769599221972038,1.0,0.11443755228834489,0.11538248704289517,1.0,0.06179247528376943
hierarchical_actor_true_conditional_route_policy,1,1,7,9,46,0.4791666567325592,0.4791666567325592,1.5549037613027394e-08,0.9999999403953552,-0.028996821492910385,-0.6820428967475891,-0.6897579431533813,0.995058000087738,0.0077150375582277775,0.021739130839705467,0.3830051944661886,0.3705858820029349,0.0,0.0,0.0,1.0,0.07691474306442524,1.0,0.3830051944661886,0.3705858820029349,1.0,0.06744476931148893
hierarchical_actor_true_conditional_route_policy,1,2,8,10,388,0.5052083134651184,0.5052083134651184,7.3737704830989514e-09,1.0,-0.02055695839226246,-0.650284469127655,-0.6511227488517761,1.000970721244812,0.0008383290260098875,0.010309278033673763,0.1269030153977204,0.1162183343055404,0.0,0.0,0.0,1.0,0.07104204648199394,1.0,0.1269030153977204,0.1162183343055404,1.0,0.06433017412048556
hierarchical_actor_true_conditional_route_policy,1,2,9,11,401,0.5221354365348816,0.5221354365348816,-7.134720370061132e-09,1.0,-0.029973048716783524,-0.6613051891326904,-0.6637676954269409,1.0009280443191528,0.0024624932557344437,0.02244389057159424,0.11253146360316732,0.11012186491536936,0.0,0.0,0.0,1.0,0.06681090231686719,1.0,0.11253146360316732,0.11012186491536936,1.0,0.060788139878835176
hierarchical_actor_true_conditional_route_policy,1,2,10,12,389,0.5065104365348816,0.5065104365348816,3.3709568469930673e-09,0.9999999403953552,-0.0332815945148468,-0.6513501405715942,-0.6567219495773315,0.9984537959098816,0.0053718071430921555,0.03084832988679409,0.1287665225099688,0.11862752000361902,0.0,0.0,0.0,1.0,0.062449655216985756,1.0,0.1287665225099688,0.11862752000361902,1.0,0.05728724845094428
hierarchical_actor_true_conditional_route_policy,1,2,11,13,45,0.46875,0.46875,-1.0596381549987655e-08,0.9999999403953552,-0.05087887495756149,-0.6669059991836548,-0.6806440353393555,0.993491530418396,0.013738023117184639,0.04444444552063942,0.27810496023806885,0.2697925151972317,0.0,0.0,0.0,1.0,0.07099107558025214,1.0,0.27810496023806885,0.2697925151972317,1.0,0.06684634245658734
hierarchical_actor_true_conditional_route_policy,1,3,12,14,399,0.51953125,0.51953125,-3.5852418811543885e-09,1.0,-0.03665352612733841,-0.6469659209251404,-0.6498197317123413,1.0026662349700928,0.002853923477232456,0.05263157933950424,0.10944736217039369,0.10416262148767509,0.0,0.0,0.0,1.0,0.06609163422778216,1.0,0.10944736217039369,0.10416262148767509,1.0,0.06319071094502021
hierarchical_actor_true_conditional_route_policy,1,3,13,15,391,0.5091145634651184,0.5091145634651184,-1.4634388811884946e-08,1.0,-0.044148869812488556,-0.6560081243515015,-0.6650339365005493,0.9979064464569092,0.009025633335113525,0.08695652335882187,0.12191717023997274,0.1156745352797674,0.0,0.0,0.0,1.0,0.06136409423921281,1.0,0.12191717023997274,0.1156745352797674,1.0,0.058026569219697656
hierarchical_actor_true_conditional_route_policy,1,3,14,16,383,0.4986979067325592,0.4986979067325592,1.49400669613442e-08,0.9999999403953552,-0.02851160801947117,-0.662371814250946,-0.6690757274627686,0.9994643330574036,0.0067038885317742825,0.073107048869133,0.11831271877003526,0.11845481367206862,0.0,0.0,0.0,1.0,0.056663448209850004,1.0,0.11831271877003526,0.11845481367206862,1.0,0.05457352117837722
hierarchical_actor_true_conditional_route_policy,1,3,15,17,50,0.5208333134651184,0.5208333134651184,-4.76837147544984e-09,0.9999998211860657,-0.035548366606235504,-0.6510535478591919,-0.6441738605499268,1.0121712684631348,-0.006879698485136032,0.05999999865889549,0.3284556580106098,0.32657210037548534,0.0,0.0,0.0,1.0,0.06702107147612196,1.0,0.3284556580106098,0.32657210037548534,1.0,0.06167381190970097
hierarchical_actor_true_conditional_route_policy,1,4,16,18,389,0.5065104365348816,0.5065104365348816,-6.129012408706558e-09,0.9999999403953552,-0.04049385339021683,-0.6532263159751892,-0.6546353697776794,1.0062282085418701,0.0014090371550992131,0.11825192719697952,0.1138976488393154,0.1169932462222531,0.0,0.0,0.0,1.0,0.06237926720132108,1.0,0.1138976488393154,0.1169932462222531,1.0,0.058017523843708424
hierarchical_actor_true_conditional_route_policy,1,4,17,19,385,0.5013020634651184,0.5013020634651184,1.362391888193315e-08,1.0,-0.05073215439915657,-0.6551775932312012,-0.6685612797737122,0.9982042908668518,0.013383617624640465,0.1818181872367859,0.10935833950525743,0.09481071385474522,0.0,0.0,0.0,1.0,0.056036208368289965,1.0,0.10935833950525743,0.09481071385474522,1.0,0.053029853978732854
hierarchical_actor_true_conditional_route_policy,1,4,18,20,394,0.5130208134651184,0.5130208134651184,6.0512328481365785e-09,0.9999999403953552,-0.04026689752936363,-0.6565693020820618,-0.6656710505485535,0.9992967247962952,0.00910173263400793,0.11167512834072113,0.10393790125701642,0.10640192705999674,0.0,0.0,0.0,1.0,0.05158444985654955,1.0,0.10393790125701642,0.10640192705999674,1.0,0.04874734829251919
hierarchical_actor_true_conditional_route_policy,1,4,19,21,55,0.5729166865348816,0.5729166865348816,0.0,0.9999999403953552,-0.06262204796075821,-0.6516902446746826,-0.6397943496704102,1.022598147392273,-0.011895914562046528,0.2181818187236786,0.274760710817162,0.2640971102903946,0.0,0.0,0.0,1.0,0.057535630536504866,1.0,0.274760710817162,0.2640971102903946,1.0,0.056687609127255345
hierarchical_actor_true_conditional_route_policy,1,5,20,22,401,0.5221354365348816,0.5221354365348816,-1.5458560653769382e-08,0.9999999403953552,-0.05280414968729019,-0.6575250625610352,-0.6637431979179382,1.0042742490768433,0.0062181055545806885,0.1795511245727539,0.09850556295444077,0.08717277692890495,0.0,0.0,0.0,1.0,0.05250849234607851,1.0,0.09850556295444077,0.08717277692890495,1.0,0.05174070219007171
hierarchical_actor_true_conditional_route_policy,1,5,21,23,381,0.49609375,0.49609375,-1.2515410929836435e-09,0.9999998807907104,-0.05851144716143608,-0.6535664200782776,-0.6624647974967957,1.0022656917572021,0.008898435160517693,0.18372704088687897,0.09714539539083741,0.10659043795576438,0.0,0.0,0.0,1.0,0.050346320228793824,1.0,0.09714539539083741,0.10659043795576438,1.0,0.04781806410728976
hierarchical_actor_true_conditional_route_policy,1,5,22,24,396,0.515625,0.515625,-1.5051677237920558e-08,0.9999999403953552,-0.03919385001063347,-0.6564911603927612,-0.6629530191421509,1.0053997039794922,0.006461833603680134,0.20202019810676575,0.10314395920071176,0.10004975990202314,0.0,0.0,0.0,1.0,0.04638438621764467,1.0,0.10314395920071176,0.10004975990202314,1.0,0.04438827724733011
hierarchical_actor_true_conditional_route_policy,1,5,23,25,45,0.46875,0.46875,-1.3245476937484568e-09,0.9999998807907104,-0.05364302545785904,-0.6273977756500244,-0.6559052467346191,0.9808580875396729,0.028507482260465622,0.1111111119389534,0.21169962919676824,0.19454411780540676,0.0,0.0,0.0,1.0,0.04936727751199477,1.0,0.21169962919676824,0.19454411780540676,1.0,0.0533661264362991
hierarchical_actor_true_conditional_route_policy,1,6,24,26,392,0.5104166865348816,0.5104166865348816,0.0,0.9999998807907104,-0.043043483048677444,-0.6536558270454407,-0.6627642512321472,1.0020065307617188,0.00910838134586811,0.17602041363716125,0.10013892156162181,0.09491731228992561,0.0,0.0,0.0,1.0,0.04607711931536478,1.0,0.10013892156162181,0.09491731228992561,1.0,0.04788623823035163
hierarchical_actor_true_conditional_route_policy,1,6,25,27,390,0.5078125,0.5078125,9.781275345233098e-09,0.9999999403953552,-0.061954714357852936,-0.6574037075042725,-0.667489230632782,1.0026311874389648,0.010085482150316238,0.20256410539150238,0.09219015909791695,0.08405635709527885,0.0,0.0,0.0,1.0,0.04186395513540416,1.0,0.09219015909791695,0.08405635709527885,1.0,0.04388017327814765
hierarchical_actor_true_conditional_route_policy,1,6,26,28,391,0.5091145634651184,0.5091145634651184,-2.439064727965956e-09,0.9999999403953552,-0.05364884063601494,-0.6521138548851013,-0.6541157364845276,1.010575771331787,0.002001954475417733,0.21739129722118378,0.0915822951581586,0.07808615463091281,0.0,0.0,0.0,1.0,0.03762745704306561,1.0,0.0915822951581586,0.07808615463091281,1.0,0.04025793025356778
hierarchical_actor_true_conditional_route_policy,1,6,27,29,50,0.5208333134651184,0.5208333134651184,1.9669533557475916e-08,1.0,-0.02932938002049923,-0.6656526327133179,-0.6877874135971069,0.9884645342826843,0.0221348088234663,0.20000000298023224,0.33183113885563453,0.3211244273548147,0.0,0.0,0.0,1.0,0.05578974478612675,1.0,0.33183113885563453,0.3211244273548147,1.0,0.04850078060276077
