block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,route_gate_mean,route_gate_std,route_gate_min,route_gate_max,route_gate_active_fraction,route_mask_mean,route_mask_active_fraction,theta_selected_action_prob_gain_mean,theta_selected_action_prob_gain_std,route_selected_action_prob_gain_mean,route_selected_action_prob_gain_std,theta_clip_fraction,route_clip_fraction,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std,epoch
2,6,9,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.013042799197137356,0.2453683614730835,0.6877744793891907,-1.090879201889038,-0.018056295812129974,0.28292375802993774,0.9050917029380798,-1.158716082572937,0.5140095353126526,0.08797666430473328,0.29754772782325745,0.7827556729316711,0.6000000238418579,0.6000000238418579,0.6000000238418579,-0.01771007478237152,0.29327595233917236,-0.00396540155634284,0.45579999685287476,0.3400000035762787,0.49000000953674316,0.5982798337936401,0.2544737756252289,0.8615912795066833,0.30896756052970886,2
3,9,12,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.0040544867515563965,0.2329353541135788,0.585371732711792,-0.8660213351249695,-0.0025381753221154213,0.20884166657924652,0.7491165399551392,-0.8878463506698608,0.48811236023902893,0.09630802273750305,0.26279014348983765,0.7567446827888489,0.4699999988079071,0.4699999988079071,0.4699999988079071,0.07144062221050262,0.3169972598552704,0.021432040259242058,0.30005720257759094,0.25999999046325684,0.3499999940395355,-0.1742454320192337,0.18430571258068085,0.11948554962873459,0.1723191738128662,2
4,12,15,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.0139250997453928,0.27617865800857544,1.1626969575881958,-0.7300062775611877,0.0009972965344786644,0.2142951488494873,0.7255822420120239,-0.7398771047592163,0.49263250827789307,0.08801182359457016,0.2986080050468445,0.7027075290679932,0.44999998807907104,0.44999998807907104,0.44999998807907104,-0.027827177196741104,0.23652054369449615,-0.023621318861842155,0.2961641550064087,0.4000000059604645,0.33000001311302185,-0.7898733615875244,0.36294758319854736,-0.010876641608774662,0.17747452855110168,2
5,15,18,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.003028759267181158,0.15481506288051605,0.500441312789917,-0.40450096130371094,-0.013741289265453815,0.18036194145679474,0.6489773988723755,-0.898305356502533,0.47903984785079956,0.09480979293584824,0.2129494547843933,0.7082540988922119,0.41999998688697815,0.41999998688697815,0.41999998688697815,0.005377989262342453,0.2763441503047943,-0.0018648237455636263,0.21857920289039612,0.30000001192092896,0.33000001311302185,-0.2622118890285492,0.215012326836586,0.6344212293624878,0.194339320063591,2
6,18,21,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.005265623331069946,0.20306095480918884,0.5563206672668457,-0.59647536277771,-0.01231524907052517,0.24903543293476105,0.7968074679374695,-0.9662866592407227,0.4915925860404968,0.09623657912015915,0.2738783657550812,0.6843040585517883,0.49000000953674316,0.49000000953674316,0.49000000953674316,-0.018156804144382477,0.25714895129203796,0.06628280878067017,0.49041691422462463,0.28999999165534973,0.44999998807907104,-0.7025024890899658,0.27612054347991943,0.5071618556976318,0.34193944931030273,2
7,21,24,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.011952965520322323,0.3280714452266693,1.5232439041137695,-1.2010631561279297,0.02146841213107109,0.21997646987438202,0.7202936410903931,-0.7769576907157898,0.4993768334388733,0.10524900257587433,0.24665382504463196,0.8077574372291565,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.10770490765571594,0.6802397966384888,-0.013755478896200657,0.34277215600013733,0.46000000834465027,0.41999998688697815,-0.6603058576583862,0.35608187317848206,-0.9875406622886658,0.35028520226478577,2
8,24,27,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.00542886508628726,0.17966806888580322,0.5782787799835205,-0.5976735353469849,0.003987018018960953,0.16956160962581635,0.6045551300048828,-0.46724605560302734,0.5167701244354248,0.10556433349847794,0.23861615359783173,0.7474241256713867,0.5400000214576721,0.5400000214576721,0.5400000214576721,0.018571343272924423,0.4104290008544922,-0.034551914781332016,0.3135107457637787,0.36000001430511475,0.4399999976158142,-0.3955747187137604,0.23494912683963776,-0.2429676055908203,0.1424264907836914,2
9,27,30,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.003791163209825754,0.1551361382007599,0.5255980491638184,-0.4944755434989929,0.0028832382522523403,0.19408155977725983,0.9521645307540894,-0.688164234161377,0.4847184717655182,0.09049145132303238,0.26229289174079895,0.6997094750404358,0.4300000071525574,0.4300000071525574,0.4300000071525574,0.033987969160079956,0.28006064891815186,-0.017105482518672943,0.3208695948123932,0.33000001311302185,0.3700000047683716,-0.1470227837562561,0.0947548896074295,-0.12425608932971954,0.1679334193468094,2
10,30,33,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.00514817051589489,0.22553850710391998,0.8539742231369019,-0.5988283157348633,-0.008691337890923023,0.16062301397323608,0.362815797328949,-0.46921950578689575,0.4805549681186676,0.1008935496211052,0.22994084656238556,0.7972844243049622,0.4300000071525574,0.4300000071525574,0.4300000071525574,0.04951392114162445,0.4414645731449127,-0.010826916433870792,0.3274248540401459,0.33000001311302185,0.5,-0.043795693665742874,0.1777605563402176,0.4506455361843109,0.1353643536567688,2
11,33,36,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.019708702340722084,0.2908306121826172,0.9239853620529175,-1.7892613410949707,-0.00943804532289505,0.1479879766702652,0.34795403480529785,-0.5779804587364197,0.48284801840782166,0.0940447524189949,0.2795499563217163,0.6620282530784607,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.020700981840491295,0.2628835439682007,0.04422906041145325,0.43976640701293945,0.3700000047683716,0.41999998688697815,-0.9296732544898987,0.29308632016181946,0.4465857744216919,0.12345317751169205,2
12,36,39,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.0013430556282401085,0.25351691246032715,1.0864604711532593,-0.8333271741867065,-0.017661482095718384,0.34528905153274536,1.460119366645813,-1.6443853378295898,0.5062615275382996,0.10622907429933548,0.22322742640972137,0.7323463559150696,0.5099999904632568,0.5099999904632568,0.5099999904632568,0.041050370782613754,0.260473370552063,0.012292036786675453,0.29081323742866516,0.25999999046325684,0.41999998688697815,-0.02380996197462082,0.17080411314964294,0.7867388725280762,0.5229583978652954,2
13,39,42,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.015826888382434845,0.26262167096138,0.7248039245605469,-0.7733136415481567,0.00854965765029192,0.20747175812721252,0.9174630641937256,-0.7544578909873962,0.5187749862670898,0.09733731299638748,0.2609948515892029,0.715890645980835,0.5600000023841858,0.5600000023841858,0.5600000023841858,0.028234433382749557,0.8026555776596069,-0.01431911252439022,0.2932622730731964,0.33000001311302185,0.44999998807907104,0.4057479798793793,0.25055640935897827,-0.4437236785888672,0.13616472482681274,2
14,42,45,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.012808208353817463,0.17198726534843445,0.4319148063659668,-0.5289274454116821,-0.022712962701916695,0.33064019680023193,1.255149006843567,-1.7323548793792725,0.4991320073604584,0.10140961408615112,0.2654651999473572,0.7244329452514648,0.47999998927116394,0.47999998927116394,0.47999998927116394,-0.02450655959546566,0.2698420286178589,-0.022533603012561798,0.32011857628822327,0.33000001311302185,0.5199999809265137,0.20925399661064148,0.17896705865859985,1.0353165864944458,0.46405574679374695,2
15,45,48,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.0039333440363407135,0.22462189197540283,0.8499882221221924,-0.8604246377944946,-0.017677688971161842,0.2635759115219116,1.0939247608184814,-1.0150060653686523,0.49276164174079895,0.10690809786319733,0.22318480908870697,0.7050467729568481,0.47999998927116394,0.47999998927116394,0.47999998927116394,-0.008025478571653366,0.21135158836841583,0.005623757839202881,0.28029847145080566,0.25999999046325684,0.41999998688697815,0.1706112027168274,0.19606462121009827,0.8306542038917542,0.3694644868373871,2
16,48,51,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.002277698600664735,0.17689043283462524,0.5996345281600952,-0.4930473864078522,-0.013276624493300915,0.34073489904403687,1.6544203758239746,-1.143566370010376,0.49563121795654297,0.09939955919981003,0.23820848762989044,0.7266146540641785,0.47999998927116394,0.47999998927116394,0.47999998927116394,0.0013258778490126133,0.3207942843437195,0.027282407507300377,0.4507960081100464,0.3400000035762787,0.4000000059604645,0.2187384068965912,0.1761782169342041,0.639689564704895,0.2855338156223297,2
17,51,54,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.007392020430415869,0.26233378052711487,1.1983771324157715,-0.9519730806350708,0.015948960557579994,0.2500268220901489,1.0275107622146606,-0.8198834657669067,0.5255870819091797,0.11131368577480316,0.26080748438835144,0.8075373768806458,0.5699999928474426,0.5699999928474426,0.5699999928474426,0.035118844360113144,0.43366357684135437,0.047830142080783844,0.41320154070854187,0.30000001192092896,0.5199999809265137,-0.08713272213935852,0.2021574229001999,-0.7491341233253479,0.3376038670539856,2
18,54,57,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.0006564796203747392,0.19849607348442078,0.5371093153953552,-0.9487253427505493,-0.008634617552161217,0.22532320022583008,0.9114800691604614,-0.8715277910232544,0.4889744818210602,0.10174503922462463,0.3038810193538666,0.748365044593811,0.4300000071525574,0.4300000071525574,0.4300000071525574,0.00725066801533103,0.4639101028442383,0.031624969094991684,0.4366534650325775,0.33000001311302185,0.4300000071525574,-0.4721519351005554,0.19784247875213623,0.46231070160865784,0.1972547322511673,2
19,57,60,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.0172232985496521,0.2891048491001129,1.0898648500442505,-0.7665795087814331,-0.011653938330709934,0.1743205487728119,0.652949333190918,-0.7083551287651062,0.48023173213005066,0.10275282710790634,0.22475971281528473,0.6965373158454895,0.47999998927116394,0.47999998927116394,0.47999998927116394,-0.023113613948225975,0.33888620138168335,0.0020546531304717064,0.30389830470085144,0.36000001430511475,0.4099999964237213,-1.0404372215270996,0.4169567823410034,0.5655086040496826,0.24573810398578644,2
20,60,63,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.012278754264116287,0.2763473689556122,1.2168445587158203,-0.6625582575798035,-0.01772562600672245,0.21205581724643707,0.4529123306274414,-0.8613203763961792,0.48083388805389404,0.1036631241440773,0.19993747770786285,0.7342947125434875,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.0046484945341944695,0.30753543972969055,0.05396592989563942,0.5362844467163086,0.30000001192092896,0.4399999976158142,-0.6393176913261414,0.28848010301589966,0.8673202395439148,0.2534122169017792,2
21,63,66,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.006216781679540873,0.2898861765861511,1.565965175628662,-1.0900548696517944,0.002602503402158618,0.2264178991317749,1.2686864137649536,-0.7934212684631348,0.47878602147102356,0.09081718325614929,0.26788783073425293,0.7020782232284546,0.4300000071525574,0.4300000071525574,0.4300000071525574,-0.011267122812569141,0.24557358026504517,0.03776911273598671,0.3957904279232025,0.30000001192092896,0.4099999964237213,-0.015873899683356285,0.2071990668773651,-0.09979864954948425,0.2360246330499649,2
22,66,69,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.020884890109300613,0.29733628034591675,1.2600376605987549,-1.2610139846801758,0.0008077562088146806,0.28857237100601196,0.7502087354660034,-1.1982014179229736,0.5073942542076111,0.09612572193145752,0.23942425847053528,0.6911842823028564,0.5799999833106995,0.5799999833106995,0.5799999833106995,0.04471753165125847,0.5726734399795532,0.008402543142437935,0.3684999942779541,0.3199999928474426,0.3700000047683716,-1.3106056451797485,0.38423624634742737,-0.04581807553768158,0.3063172399997711,2
23,69,72,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.00029614687082357705,0.269589364528656,1.15913987159729,-0.9622036218643188,-0.03780326992273331,0.419857919216156,2.037792205810547,-1.3485956192016602,0.49929672479629517,0.09240398555994034,0.31751102209091187,0.7437586188316345,0.5299999713897705,0.5299999713897705,0.5299999713897705,-0.03627115115523338,0.33074986934661865,-0.02198192849755287,0.3711857199668884,0.33000001311302185,0.4699999988079071,0.3655313551425934,0.34836021065711975,1.8172619342803955,0.47937220335006714,2
0,0,3,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.009992830455303192,0.22409461438655853,0.6938139200210571,-0.7546288371086121,0.01626790128648281,0.17919215559959412,0.5667871832847595,-0.4595178961753845,0.4882058799266815,0.09986510872840881,0.26862579584121704,0.7421800494194031,0.46000000834465027,0.46000000834465027,0.46000000834465027,-0.037924107164144516,0.327043741941452,-0.011846485547721386,0.47803792357444763,0.4300000071525574,0.5600000023841858,0.634218692779541,0.30312323570251465,-0.7232096791267395,0.39302897453308105,3
1,3,6,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.013245790265500546,0.2904537320137024,1.018707036972046,-1.1807076930999756,0.009923946112394333,0.26810356974601746,1.1343648433685303,-0.861510694026947,0.5019189715385437,0.09137146919965744,0.2824566066265106,0.71944260597229,0.550000011920929,0.550000011920929,0.550000011920929,-0.005004113540053368,0.33023783564567566,-0.008780870586633682,0.3903521001338959,0.4399999976158142,0.5099999904632568,-0.7306731939315796,0.3510054349899292,-0.4047882556915283,0.24718715250492096,3
2,6,9,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.005192296579480171,0.18553154170513153,0.4706003665924072,-0.6968832015991211,-0.026873502880334854,0.2683555483818054,1.0033462047576904,-0.9593325853347778,0.5281702280044556,0.10705095529556274,0.20564159750938416,0.720396876335144,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.006436503026634455,0.3945387303829193,-0.052651382982730865,0.40967342257499695,0.28999999165534973,0.5199999809265137,0.23091810941696167,0.21367375552654266,1.2757986783981323,0.4574342966079712,3
3,9,12,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.008166597224771976,0.14328418672084808,0.32835662364959717,-0.40545642375946045,-0.0028952723369002342,0.2096228450536728,0.6606479287147522,-0.8396580815315247,0.49411383271217346,0.09357397258281708,0.2926032543182373,0.7131566405296326,0.5,0.5,0.5,-0.028136849403381348,0.2417883574962616,-0.02540147863328457,0.25530388951301575,0.28999999165534973,0.3400000035762787,-0.05798300355672836,0.13155488669872284,0.13594099879264832,0.17915327847003937,3
4,12,15,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.013092722743749619,0.2451668083667755,0.7388016581535339,-1.4292151927947998,-0.014962711371481419,0.27227893471717834,0.9815139174461365,-1.2094688415527344,0.48966190218925476,0.1021985188126564,0.24081091582775116,0.7556403279304504,0.47999998927116394,0.47999998927116394,0.47999998927116394,7.67993915360421e-05,0.25571247935295105,0.0033607184886932373,0.3469216823577881,0.3499999940395355,0.44999998807907104,-0.8681652545928955,0.33440813422203064,0.6577034592628479,0.3733920753002167,3
5,15,18,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.0017483651172369719,0.15828022360801697,0.5310525298118591,-0.4552333354949951,-0.002971298759803176,0.15788431465625763,0.381441593170166,-0.5888458490371704,0.5018513798713684,0.08981300890445709,0.2641792893409729,0.7219436764717102,0.5099999904632568,0.5099999904632568,0.5099999904632568,-0.025652918964624405,0.19855184853076935,0.025676602497696877,0.45196622610092163,0.23000000417232513,0.4099999964237213,-0.3948504626750946,0.19095610082149506,0.14489895105361938,0.10064925253391266,3
6,18,21,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.001575119444169104,0.1529623121023178,0.33837130665779114,-0.6333439350128174,-0.007385679520666599,0.2605951726436615,1.1283785104751587,-0.8896086812019348,0.5028770565986633,0.10595965385437012,0.2519516050815582,0.7820357084274292,0.49000000953674316,0.49000000953674316,0.49000000953674316,-0.015759790316224098,0.3670707941055298,-0.02406405843794346,0.3360100984573364,0.4300000071525574,0.4699999988079071,-0.054633527994155884,0.12252162396907806,0.29305434226989746,0.23602330684661865,3
7,21,24,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.013840563595294952,0.23080557584762573,0.7471175193786621,-0.7569441199302673,0.018314538523554802,0.21541373431682587,0.8551129698753357,-0.5643466114997864,0.5044462084770203,0.09172888845205307,0.31172260642051697,0.6888312697410583,0.5099999904632568,0.5099999904632568,0.5099999904632568,-0.02416076697409153,0.3540489673614502,-0.0032542950939387083,0.28543850779533386,0.4699999988079071,0.3799999952316284,-0.9404541850090027,0.28167515993118286,-0.8619709610939026,0.28400957584381104,3
8,24,27,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.01243914756923914,0.17928431928157806,0.5394681096076965,-0.46279940009117126,0.005290113855153322,0.15126872062683105,0.438527911901474,-0.5137031078338623,0.5040680170059204,0.10153307020664215,0.23750057816505432,0.7829458117485046,0.5199999809265137,0.5199999809265137,0.5199999809265137,0.006085978355258703,0.3072476387023926,0.02687748707830906,0.32298770546913147,0.30000001192092896,0.30000001192092896,-0.7709255218505859,0.28773394227027893,-0.22079059481620789,0.20715785026550293,3
9,27,30,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.010915675200521946,0.21420416235923767,0.7616515159606934,-0.8955601453781128,0.001127140480093658,0.18730278313159943,0.5616040229797363,-0.5961980819702148,0.4819954037666321,0.10789109021425247,0.23538781702518463,0.73909991979599,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.06440211832523346,0.5658161044120789,-0.043114349246025085,0.3427581191062927,0.3400000035762787,0.36000001430511475,-0.4443374276161194,0.14348196983337402,-0.06683731079101562,0.1426468938589096,3
10,30,33,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.00031516910530626774,0.2025039941072464,0.6067338585853577,-0.43537798523902893,-0.016865715384483337,0.19657756388187408,0.3751702308654785,-0.6996704339981079,0.483418345451355,0.11125767976045609,0.19918912649154663,0.7014778852462769,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.015716765075922012,0.33726850152015686,0.010876946151256561,0.33749496936798096,0.38999998569488525,0.4399999976158142,-0.5557298064231873,0.175418421626091,0.8458044528961182,0.21275129914283752,3
11,33,36,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.01704239659011364,0.22354769706726074,0.636863112449646,-0.7705864906311035,-0.017452297732234,0.1700698882341385,0.5302854776382446,-0.9278075695037842,0.5030956864356995,0.10853227227926254,0.23471029102802277,0.7261770367622375,0.5400000214576721,0.5400000214576721,0.5400000214576721,0.03944190964102745,0.38903841376304626,0.008100147359073162,0.33962318301200867,0.3100000023841858,0.4399999976158142,-0.9803615808486938,0.32316845655441284,0.9297754168510437,0.13293330371379852,3
12,36,39,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.002206376288086176,0.20758432149887085,0.6305984258651733,-0.4568014144897461,-0.01917577162384987,0.2501636743545532,0.8956788182258606,-0.6839371919631958,0.49064987897872925,0.10480765253305435,0.27173566818237305,0.7750207781791687,0.49000000953674316,0.49000000953674316,0.49000000953674316,-0.05747367814183235,0.308719277381897,0.03261604160070419,0.4013981521129608,0.41999998688697815,0.550000011920929,-0.21604901552200317,0.1867648959159851,0.8649741411209106,0.3875972628593445,3
13,39,42,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.011372454464435577,0.20922458171844482,0.7472827434539795,-0.5761400461196899,9.410858183400705e-05,0.29462966322898865,1.09567391872406,-1.1397486925125122,0.5212435722351074,0.10629457980394363,0.2438637912273407,0.7741339206695557,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.06119754910469055,0.508354902267456,0.003781737759709358,0.24108202755451202,0.27000001072883606,0.3499999940395355,0.4051973819732666,0.19747625291347504,-0.10335854440927505,0.2992647886276245,3
14,42,45,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.0075164055451750755,0.2009667009115219,0.6982276439666748,-0.678623378276825,-0.011351468972861767,0.23358003795146942,0.6251466274261475,-0.7597441673278809,0.4780220687389374,0.10158583521842957,0.2659841775894165,0.6897708177566528,0.41999998688697815,0.41999998688697815,0.41999998688697815,-0.02320086397230625,0.28702059388160706,0.004183060023933649,0.4074617624282837,0.3199999928474426,0.49000000953674316,0.25229838490486145,0.17428714036941528,0.4531683027744293,0.30125656723976135,3
15,45,48,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.005932920146733522,0.2793908715248108,0.7558704614639282,-1.1592720746994019,-0.028757013380527496,0.1863057017326355,0.6107814311981201,-0.41880902647972107,0.49237537384033203,0.08405628800392151,0.28633400797843933,0.6970049738883972,0.4300000071525574,0.4300000071525574,0.4300000071525574,0.019862079992890358,0.3700408637523651,-0.003116335952654481,0.3898553252220154,0.30000001192092896,0.5400000214576721,-0.5887764096260071,0.26868072152137756,1.400986909866333,0.36727121472358704,3
16,48,51,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.008555338717997074,0.14729253947734833,0.3231031000614166,-0.4287125766277313,-0.010841108858585358,0.24735647439956665,0.6994752883911133,-0.8592267036437988,0.4917658567428589,0.09855940192937851,0.29601728916168213,0.7790929675102234,0.44999998807907104,0.44999998807907104,0.44999998807907104,-0.03781352564692497,0.23733697831630707,0.0031699342653155327,0.3169095814228058,0.28999999165534973,0.46000000834465027,0.2892785370349884,0.18286582827568054,0.6751627326011658,0.19607648253440857,3
17,51,54,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.010947715491056442,0.3905414044857025,1.1376577615737915,-1.8637243509292603,0.004056993871927261,0.2671748399734497,1.0488994121551514,-1.0273041725158691,0.5238285064697266,0.10267017036676407,0.32544994354248047,0.7383846640586853,0.5699999928474426,0.5699999928474426,0.5699999928474426,-0.003434913232922554,0.4151282012462616,0.02599143423140049,0.4383462369441986,0.38999998569488525,0.550000011920929,-0.6938725113868713,0.2763456106185913,-0.3044900596141815,0.22906681895256042,3
18,54,57,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.002951931906864047,0.1787099689245224,0.6890369653701782,-0.5236750841140747,0.005193246062844992,0.18306922912597656,0.6343322992324829,-0.6562654972076416,0.48181483149528503,0.10810797661542892,0.2256244719028473,0.7419122457504272,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.006555943284183741,0.3654927611351013,0.021328024566173553,0.3382464051246643,0.36000001430511475,0.4399999976158142,-0.4059024453163147,0.1696348488330841,-0.15098032355308533,0.1412179172039032,3
19,57,60,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.015154873952269554,0.1968037486076355,0.4463624954223633,-0.6226165294647217,-0.010633343830704689,0.16262121498584747,0.572232186794281,-0.6179702281951904,0.4822711944580078,0.10713934153318405,0.24761024117469788,0.7399792075157166,0.44999998807907104,0.44999998807907104,0.44999998807907104,-0.01684393361210823,0.25741100311279297,0.029829703271389008,0.36102041602134705,0.4000000059604645,0.4000000059604645,-0.9073733687400818,0.21862371265888214,0.5788586139678955,0.18521663546562195,3
20,60,63,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.03228077292442322,0.21934710443019867,1.0695935487747192,-0.6184667348861694,-0.03256072849035263,0.2883591949939728,1.1161768436431885,-1.1642982959747314,0.47391223907470703,0.11690215766429901,0.21301960945129395,0.7668308615684509,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.046750642359256744,0.47340425848960876,0.012845631688833237,0.25244754552841187,0.27000001072883606,0.3100000023841858,-1.594254970550537,0.4266352951526642,1.679335355758667,0.31942054629325867,3
21,63,66,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.004198999609798193,0.2470606416463852,1.0546841621398926,-1.141371726989746,0.0052528586238622665,0.14743691682815552,0.3896552324295044,-0.38508275151252747,0.48931166529655457,0.10720197856426239,0.2603137493133545,0.7595798969268799,0.4399999976158142,0.4399999976158142,0.4399999976158142,0.018122272565960884,0.20141537487506866,0.06272225081920624,0.6366493701934814,0.23000000417232513,0.6000000238418579,-0.07081397622823715,0.13946908712387085,-0.22329677641391754,0.206768199801445,3
22,66,69,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.014928808435797691,0.24460820853710175,0.9393343925476074,-0.7184105515480042,-0.0063238549046218395,0.23529264330863953,0.8140954971313477,-0.7410182356834412,0.5048997402191162,0.12948192656040192,0.2516457736492157,0.7891424298286438,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.019874999299645424,0.3241460919380188,0.004445185884833336,0.5054695010185242,0.3199999928474426,0.4399999976158142,-1.1203696727752686,0.22150225937366486,0.24969905614852905,0.27117493748664856,3
23,69,72,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.015625571832060814,0.24117131531238556,1.0014166831970215,-0.7997393608093262,-0.04969169199466705,0.30926355719566345,0.9544109106063843,-1.314162015914917,0.5049542784690857,0.10590940713882446,0.2763400375843048,0.7749017477035522,0.5099999904632568,0.5099999904632568,0.5099999904632568,-0.07146375626325607,0.2706353962421417,-0.04309863969683647,0.42888790369033813,0.38999998569488525,0.4699999988079071,0.6425259113311768,0.4246973991394043,2.4323925971984863,0.569530189037323,3
0,0,3,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.01764783263206482,0.18789264559745789,0.8439745306968689,-0.6057295203208923,0.018311170861124992,0.23400580883026123,0.775943398475647,-0.5966805219650269,0.5103950500488281,0.09536643326282501,0.29208889603614807,0.7129073143005371,0.5199999809265137,0.5199999809265137,0.5199999809265137,-0.015878967940807343,0.2841838002204895,-0.012708528898656368,0.2646162807941437,0.3499999940395355,0.3100000023841858,0.9308029413223267,0.23637133836746216,-0.9216679334640503,0.3115791082382202,4
1,3,6,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.02161289192736149,0.3607972264289856,1.157547950744629,-1.180454134941101,0.012795775197446346,0.2093046009540558,0.5713827610015869,-0.8159239888191223,0.5119149684906006,0.10392597317695618,0.2918817102909088,0.7165302634239197,0.550000011920929,0.550000011920929,0.550000011920929,0.02897375077009201,0.44378694891929626,-0.00738150579854846,0.3032919764518738,0.3400000035762787,0.4399999976158142,-1.0203994512557983,0.5499811768531799,-0.6417672634124756,0.1789596527814865,4
2,6,9,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.00506889121606946,0.22651523351669312,0.5766066908836365,-0.7331379652023315,-0.04294555261731148,0.29647567868232727,1.1694254875183105,-1.1566535234451294,0.5216825008392334,0.1046043187379837,0.24026283621788025,0.7639238238334656,0.6100000143051147,0.6100000143051147,0.6100000143051147,-0.025407444685697556,0.2609030306339264,0.00983100850135088,0.32819196581840515,0.3700000047683716,0.4099999964237213,0.03312351182103157,0.3714877665042877,2.0174560546875,0.5038543343544006,4
3,9,12,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.0019206947181373835,0.17320582270622253,0.4383179843425751,-0.5949215888977051,0.0045986236073076725,0.21552133560180664,0.8283754587173462,-0.7701255083084106,0.5068939328193665,0.10573277622461319,0.25651833415031433,0.779873788356781,0.5,0.5,0.5,-0.011949109844863415,0.28064414858818054,0.03344259783625603,0.3710869550704956,0.38999998569488525,0.3700000047683716,0.011912915855646133,0.15946494042873383,-0.27879494428634644,0.14363908767700195,4
4,12,15,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.026353469118475914,0.2623925805091858,1.0499852895736694,-0.898588240146637,-0.023678326979279518,0.29570552706718445,0.9413290023803711,-1.3483388423919678,0.4776366353034973,0.10542432963848114,0.28033822774887085,0.7738387584686279,0.41999998688697815,0.41999998688697815,0.41999998688697815,0.015294437296688557,0.33021149039268494,-0.028089290484786034,0.35280144214630127,0.3400000035762787,0.47999998927116394,-1.2923119068145752,0.4301912486553192,1.1167956590652466,0.4745470881462097,4
