bucket_name,bucket_sample_count,bucket_mean_advantage,bucket_mean_ratio,bucket_mean_delta_log_prob_selected_action,bucket_mean_selected_action_prob_gain,bucket_mean_clip_fraction,epoch
high_positive,0,0.0,0.0,0.0,0.0,0.0,0
mid_positive,0,0.0,0.0,0.0,0.0,0.0,0
near_zero,0,0.0,0.0,0.0,0.0,0.0,0
negative,100,-22.260704040527344,0.991237998008728,-0.016086550429463387,-0.008761939592659473,0.32749998569488525,0
high_positive,1,3.1475536823272705,0.9435930252075195,-0.11924088001251221,-0.05640694499015808,0.7083333134651184,1
mid_positive,1,1.9240267276763916,0.948231041431427,-0.08072463423013687,-0.05176896974444389,0.8333333134651184,1
near_zero,0,0.0,0.0,0.0,0.0,0.0,1
negative,98,-19.319589614868164,0.9777690172195435,-0.05302365496754646,-0.022230982780456543,0.6339285969734192,1
high_positive,3,17.136234283447266,0.9613802433013916,-0.07675886154174805,-0.0386197492480278,0.6388888955116272,2
mid_positive,6,8.088638305664062,0.9576953053474426,-0.06558835506439209,-0.04230466112494469,0.625,2
near_zero,3,-0.1357172280550003,0.9141266942024231,-0.12947534024715424,-0.08587328344583511,0.7222222685813904,2
negative,88,-19.827611923217773,0.9900861978530884,-0.037386998534202576,-0.009913786314427853,0.6036931872367859,2
high_positive,5,30.247777938842773,0.9064537882804871,-0.19284804165363312,-0.09354623407125473,0.7583333253860474,3
mid_positive,12,9.60632610321045,0.9753958582878113,-0.0529475063085556,-0.024604201316833496,0.6493055820465088,3
near_zero,4,-0.19034790992736816,0.9761353135108948,-0.05066834017634392,-0.02386471815407276,0.6666666269302368,3
negative,79,-20.604366302490234,0.9736790657043457,-0.05496813356876373,-0.026320930570364,0.6271096467971802,3
high_positive,5,31.27572250366211,0.9997791051864624,-0.02358674630522728,-0.00022088065452408046,0.6333333253860474,4
mid_positive,13,11.748322486877441,0.9667937755584717,-0.06605644524097443,-0.03320614993572235,0.6666666269302368,4
near_zero,4,-0.7522151470184326,0.970504105091095,-0.048122700303792953,-0.029495859518647194,0.6041666269302368,4
negative,78,-16.805091857910156,0.9844160676002502,-0.03964204341173172,-0.01558384858071804,0.5876068472862244,4
